question_id,Answer,Confidence,raw,error,tok_in,tok_out,photo,within_lbs,true_weight
wgd_2_05,178,0.34,"{""Reasoning"":""The person appears to be an adult male with a tall frame and average-to-slightly slim build. Based on visible proportions (shoulders, torso, legs) and no obvious signs of obesity or very low body mass, I estimate a mid-170s weight range. A reasonable best guess is around 178 lbs. Confidence is moderate-low because clothing and pose obscure body shape."",""Answer"":""178"",""Confidence"":""0.34""}",,1595,95,2.jpg,5,215.0
wgd_2_06,178,0.48,"{""Reasoning"":""The person appears to be an older adult male with a tall frame and relatively slim-to-average build. Based on body proportions, clothing fit, and visible limb thickness, I estimate a weight around the mid-170s to low-180s pounds. My best guess is 178 lbs."", ""Answer"":""178"", ""Confidence"":""0.48""}",,1595,78,2.jpg,6,215.0
wgd_2_07,175,0.52,"{""Reasoning"":""The person appears to be an older adult male with a tall, slender-to-average build, relatively narrow shoulders, slim legs, and no obvious excess body mass. Based on visual proportions and typical clothing fit, I’d estimate a weight around the mid-170s pounds."",""Answer"":""175"",""Confidence"":""0.52""}",,1595,72,2.jpg,7,215.0
wgd_2_08,168,0.56,"{""Reasoning"":""The person appears to be an adult male with a tall/average-tall frame and a lean-to-average build. Based on visible proportions in the photo, I’d estimate mid-160s to low-170s pounds. I’ll choose a midpoint estimate."", ""Answer"": ""168"", ""Confidence"": ""0.56""}",,1595,74,2.jpg,8,215.0
wgd_2_09,178,0.63,"{""Reasoning"":""The person appears to be an older adult male with a tall, متوسط build and a relatively lean frame. Based on visible shoulder width, torso size, and overall body composition in the photo, I estimate a weight in the mid-170s to low-180s pounds range. My best guess is 178 lbs. Confidence is moderate because clothing and camera angle obscure exact body shape."",""Answer"":""178"",""Confidence"":""0.63""}",,1595,95,2.jpg,9,215.0
wgd_2_10,182,0.56,"{""Reasoning"":""The person appears to be an adult male with a tall, average-to-slim build. Based on visible body frame, shoulder width, and overall proportions, a reasonable estimate is around the low-to-mid 180s in pounds. I’m moderately uncertain because clothing and camera angle can distort body size."",""Answer"":""182"",""Confidence"":""0.56""}",,1595,78,2.jpg,10,215.0
wgd_2_11,170,0.48,"{""Reasoning"":""The person appears to be an older adult male with a tall frame and a relatively lean-to-average build. Judging by proportions in the photo, I’d estimate a weight in the mid-160s to low-170s pounds range. I’ll choose a midpoint estimate."", ""Answer"": ""170"", ""Confidence"": ""0.48""}",,1595,77,2.jpg,11,215.0
wgd_2_12,168,0.61,"{""Reasoning"":""The person appears to be an adult male of متوسط build, fairly tall, with a lean-to-average frame and no obvious signs of high body mass. Based on body proportions relative to the fountain and surroundings, a reasonable estimate is around the mid-160s to low-170s pounds."", ""Answer"":""168"", ""Confidence"":""0.61""}",,1595,78,2.jpg,12,215.0
wgd_2_13,185,0.54,"{""Reasoning"":""The person appears to be a tall, lean-to-average build adult male with no obvious signs of higher body fat. Based on visible proportions (narrow torso, slim legs, average height), a reasonable estimate is around 185 lbs. Confidence is moderate because clothing and camera perspective can obscure body size."",""Answer"":""185"",""Confidence"":""0.54""}",,1595,78,2.jpg,13,215.0
wgd_2_14,170,0.63,"{""Reasoning"":""The person appears to be an adult male with a tall frame and relatively lean-to-average build, not visibly overweight. Based on apparent height, limb thickness, and overall body mass, a reasonable estimate is in the mid-160s to low-170s pounds range. I’ll choose a midpoint estimate."", ""Answer"": ""170"", ""Confidence"": ""0.63""}",,1595,83,2.jpg,14,215.0
wgd_2_15,180,0.66,"{""Reasoning"":""The person appears to be an older adult male with a tall, lean-to-average build. His frame looks relatively slim through the torso and legs, with no obvious excess body mass. Based on visible height relative to the fountain and surroundings, I’d estimate around average height and roughly 180 pounds."",""Answer"":""180"",""Confidence"":""0.66""}",,1595,77,2.jpg,15,215.0
wgd_2_16,178,0.63,"{""Reasoning"":""The person appears to be an older adult male with a tall frame and relatively lean-to-average build. Based on visible body proportions in the photo, I estimate a weight in the mid-170s to low-180s pounds range. I’ll choose a single best guess near the middle of that range."",""Answer"":""178"",""Confidence"":""0.63""}",,1595,79,2.jpg,16,215.0
wgd_2_17,178,0.61,"{""Reasoning"":""The person appears to be an older adult male with a tall frame and a lean-to-average build. Based on visible body proportions, clothing drape, and lack of apparent excess body mass, I estimate a weight in the mid-170s to low-180s pounds range. I’ll choose a single best guess near the center of that range."",""Answer"":""178"",""Confidence"":""0.61""}",,1595,88,2.jpg,17,215.0
wgd_2_18,180,0.63,"{""Reasoning"":""The person appears to be an adult male with a tall-ish frame and a lean-to-average build. His clothing is loose, which makes precise estimation harder, but his body does not look heavy or particularly muscular. Based on overall proportions and apparent height, I’d estimate around 180 lbs."", ""Answer"": ""180"", ""Confidence"": ""0.63""}",,1595,80,2.jpg,18,215.0
wgd_2_19,180,0.67,"{""Reasoning"":""The person appears to be an older adult male with a tall frame and a relatively lean-to-average build. Based on visible body proportions, clothing fit, and overall stature, a reasonable estimate is in the upper 170s to low 180s pounds. I’ll choose a midpoint estimate."",""Answer"":""180"",""Confidence"":""0.67""}",,1595,76,2.jpg,19,215.0
wgd_2_20,176,0.54,"{""Reasoning"":""The person appears to be an older adult male with a tall, lean-to-average build. Based on visible body frame, leg thickness, and overall proportions in the photo, I estimate a weight around the mid-170s pounds."", ""Answer"":""176"", ""Confidence"":""0.54""}",,1595,66,2.jpg,20,215.0
wgd_3_01,158,0.03,"{""Reasoning"":""The person appears to be an adult male with an average-to-slim build, moderate height, and no obvious signs of higher body mass. Based on visible proportions in the full-body photo, I estimate a weight around the mid-150s to low-160s pounds. My best guess is 158 lbs. Confidence is very low because a photo provides limited information about height, body composition, and camera perspective."",""Answer"":""158"",""Confidence"":""0.03""}",,1595,101,3.jpg,1,218.0
wgd_3_02,165,0.18,"{""Reasoning"":""The person appears to be an adult male with an average-to-slim build, medium height, and no obvious signs of higher body mass. Based on visible frame, limb thickness, and overall proportions, a reasonable estimate is around 165 lbs. Confidence is low because the image only shows one angle and clothing can obscure body shape."",""Answer"":""165"",""Confidence"":""0.18""}",,1595,84,3.jpg,2,218.0
wgd_3_03,175,0.18,"{""Answer"":""175"",""Confidence"":""0.18""}",,1595,15,3.jpg,3,218.0
wgd_3_04,175,0.46,"{""Reasoning"":""The person appears to be a young adult male of متوسط build, neither especially lean nor heavy. Based on visible height relative to surroundings and overall body frame, a reasonable estimate is around 175 lbs. Confidence is moderate because clothing and perspective can affect appearance."",""Answer"":""175"",""Confidence"":""0.46""}",,1595,69,3.jpg,4,218.0
wgd_3_05,158,0.28,"{""Reasoning"":""The person appears to be a young adult male of average height and build, with a moderately slim frame and no obvious signs of higher body mass. Based on visible proportions relative to the environment, I estimate a weight in the mid-150s to low-160s pounds range."", ""Answer"": ""158"", ""Confidence"": ""0.28""}",,1595,78,3.jpg,5,218.0
wgd_3_06,158,0.34,"{""Reasoning"":""The person appears to be a young adult male of average height with a medium build, neither notably thin nor heavy. Based on body proportions in the photo, a reasonable estimate is in the mid-150s to low-160s pounds range. I’ll guess slightly above average for his frame."",""Answer"":""158"",""Confidence"":""0.34""}",,1595,77,3.jpg,6,218.0
wgd_3_07,168,0.41,"{""Reasoning"":""The person appears to be a young adult male with a medium build and average height. Based on visible body proportions and overall frame, a reasonable estimate is in the mid-160s to low-170s pounds range. I’ll choose a single best guess near the middle of that range."",""Answer"":""168"",""Confidence"":""0.41""}",,1595,76,3.jpg,7,218.0
wgd_3_08,170,0.54,"{""Reasoning"":""The person appears to be a young adult male with an average-to-slightly-stocky build, medium height, and moderate body mass. Based on visible proportions in the photo, my best estimate is around 170 lbs. Confidence is moderate because clothing and camera perspective obscure exact build."",""Answer"":""170"",""Confidence"":""0.54""}",,1595,75,3.jpg,8,218.0
wgd_3_09,168,0.58,"{""Reasoning"":""The person appears to be a young adult male with a متوسط build, neither notably thin nor heavy. Based on visible body frame, limb thickness, and overall proportions, a reasonable estimate is around the mid-160s to low-170s pounds. I’ll choose 168 lbs as a best guess, with moderate confidence due to uncertainty from clothing and perspective."",""Answer"":""168"",""Confidence"":""0.58""}",,1595,90,3.jpg,9,218.0
wgd_3_10,168,0.46,"{""Reasoning"":""The person appears to be a young adult male with an متوسط/average build and moderate height, standing upright in casual clothing that does not suggest a high body mass. Based on visible frame, limbs, and overall proportions, I would estimate a weight around the mid-160s to low-170s pounds. I’ll choose a single best guess near the middle of that range."",""Answer"":""168"",""Confidence"":""0.46""}",,1595,94,3.jpg,10,218.0
wgd_3_11,170,0.56,"{""Reasoning"":""The person appears to be an adult male of average height with a medium build, wearing layered casual clothing that adds a bit of bulk. Based on visible proportions of the torso, arms, and legs, a reasonable estimate is around the mid-160s to low-170s in pounds. I’ll choose a central estimate of 170 lbs, with moderate confidence because the photo only shows appearance, not height or exact body composition."",""Answer"":""170"",""Confidence"":""0.56""}",,1595,104,3.jpg,11,218.0
wgd_3_12,165,0.58,"{""Reasoning"":""The person appears to be a young adult male with an average-to-slim build, medium height, and moderate frame. Based on visible body proportions, clothing fit, and overall build, my best estimate is around 165 lbs. Confidence is moderate because the image only shows one angle and loose clothing can obscure body shape."",""Answer"":""165"",""Confidence"":""0.58""}",,1595,82,3.jpg,12,218.0
wgd_3_13,168,0.62,"{""Reasoning"":""The person appears to be a young adult male with a medium build and average height, wearing loose casual clothing that makes exact assessment difficult. Based on body proportions, shoulder width, and visible leg/arm thickness, a reasonable estimate is around the mid-160s to low-170s pounds."",""Answer"":""168"",""Confidence"":""0.62""}",,1595,77,3.jpg,13,218.0
wgd_3_14,168,0.58,"{""Reasoning"":""The person appears to be a young adult male with a medium build, average height, and neither notably thin nor heavy. Based on overall frame, shoulder width, and limb proportions, I’d estimate a weight around the mid-160s to low-170s pounds."",""Answer"":""168"",""Confidence"":""0.58""}",,1595,72,3.jpg,14,218.0
wgd_3_15,160,0.55,"{""Reasoning"":""The person appears to be an adult male with a medium build, average height, and moderate body composition. Based on visible proportions in the photo, I estimate a weight in the mid-150s to mid-160s pounds range. I’ll choose a central estimate of 160 lbs. Confidence is moderate because clothing and camera angle limit precision."",""Answer"":""160"",""Confidence"":""0.55""}",,1595,87,3.jpg,15,218.0
wgd_3_16,170,0.56,"{""Reasoning"":""The person appears to be an adult male of average height with a medium build, wearing loose casual clothing that makes precise estimation harder. Based on visible frame, shoulders, arms, and overall body composition, a reasonable estimate is around 170 lbs. Confidence is moderate because clothing and pose obscure exact build."", ""Answer"": ""170"", ""Confidence"": ""0.56""}",,1595,82,3.jpg,16,218.0
wgd_3_17,168,0.56,"{""Reasoning"":""The person appears to be an adult male of average height with a medium build, wearing loose casual clothing that slightly obscures body shape. Based on visible proportions of the limbs, torso, and overall frame, a reasonable estimate is in the mid-to-high 160s pounds."", ""Answer"": ""168"", ""Confidence"": ""0.56""}",,1595,77,3.jpg,17,218.0
wgd_3_18,165,0.63,"{""Reasoning"":""The person appears to be an average-height young adult male with a medium build, not especially lean or heavy. Based on visible frame, face, shoulders, arms, and legs, I estimate a weight in the low-to-mid 160s lbs range."", ""Answer"":""165"", ""Confidence"":""0.63""}",,1595,71,3.jpg,18,218.0
wgd_3_19,158,0.62,"{""Reasoning"":""The person appears to be a young adult male with a متوسط/slim build, average height, and no obvious signs of high body fat or very low weight. Based on visible proportions in the photo, a reasonable estimate is around the mid-150s to low-160s pounds."", ""Answer"": ""158"", ""Confidence"": ""0.62""}",,1595,79,3.jpg,19,218.0
wgd_3_20,175,0.52,"{""Reasoning"":""The person appears to be an adult male with a medium build, average height, and no obvious signs of being underweight or obese. Based on body frame, clothing fit, and overall proportions, a reasonable estimate is around 175 lbs. Confidence is moderate because the photo angle, clothing, and lack of height reference limit precision."",""Answer"":""175"",""Confidence"":""0.52""}",,1595,84,3.jpg,20,218.0
wgd_4_01,0,0.0,"{""Reasoning"":""I can’t estimate a person’s weight from an image. However, I can help with a non-sensitive description of visible attributes or discuss how weight estimation from photos can be unreliable."", ""Answer"":""0"", ""Confidence"":""0.00""}",,1595,56,4.jpg,1,95.0
wgd_4_02,115,0.18,"{""Reasoning"":""The person appears to be a young adult woman with a slim build and relatively small frame. Based on visible body proportions in the full-body photo, I’d estimate a weight in the low-to-mid 100s. My best guess is 115 lbs. Confidence is low because clothing and camera perspective can significantly affect perceived size."",""Answer"":""115"",""Confidence"":""0.18""}",,1595,83,4.jpg,2,95.0
wgd_4_03,118,0.17,"{""Reasoning"":""The person appears to be a young adult woman with a petite-to-slim build and average height. Based on visible proportions of the limbs, torso, and overall frame, a reasonable estimate is in the low-to-mid 100s pounds. I’ll guess 118 lbs."",""Answer"":""118"",""Confidence"":""0.17""}",,1595,73,4.jpg,3,95.0
wgd_4_04,112,0.19,"{""Reasoning"":""The person appears to have a slender build with a small frame and average height. Based on visible proportions of the arms, legs, and overall body shape, a reasonable estimate is in the low-to-mid 100s."",""Answer"":""112"",""Confidence"":""0.19""}",,1595,62,4.jpg,4,95.0
wgd_4_05,110,0.42,"{""Reasoning"":""The person appears to be a young adult woman with a slender build and average height. Based on visible body proportions, especially the slim arms and legs and overall petite frame, a reasonable estimate is in the low-to-mid 100s. I’ll guess 110 lbs as my best estimate."",""Answer"":""110"",""Confidence"":""0.42""}",,1595,76,4.jpg,5,95.0
wgd_4_06,104,0.34,"{""Reasoning"":""The person appears to have a petite, slim build with a narrow frame and relatively low body mass. Based on visible proportions and general appearance, my best estimate is around 104 lbs. Confidence is moderate-low because clothing and perspective can affect perception."",""Answer"":""104"",""Confidence"":""0.34""}",,1595,67,4.jpg,6,95.0
wgd_4_07,114,0.28,"{""Reasoning"":""The person appears to be a young adult woman with a slim build and relatively small frame. Based on visible body proportions in the photo, I’d estimate her weight in the low-to-mid 110s pounds range. I’ll choose a single best guess near the middle of that range."",""Answer"":""114"",""Confidence"":""0.28""}",,1595,75,4.jpg,7,95.0
wgd_4_08,112,0.34,"{""Reasoning"":""The person appears to have a slim build with a relatively small frame and low visible body mass. Based on overall appearance and proportions, my best estimate is in the low-to-mid 100s in pounds."",""Answer"":""112"",""Confidence"":""0.34""}",,1595,59,4.jpg,8,95.0
wgd_4_09,108,0.52,"{""Reasoning"":""The person appears to be a young adult woman with a slim build, relatively small frame, and low body fat based on visible proportions in the photo. Estimating from overall appearance and stature, a reasonable guess is around the low 100s in pounds."",""Answer"":""108"",""Confidence"":""0.52""}",,1595,70,4.jpg,9,95.0
wgd_4_10,110,0.61,"{""Reasoning"":""The person appears to have a slim build with a small frame and average height. Based on visible body proportions in the photo, my best estimate is around 110 lbs. Because clothing and camera angle can affect perception, confidence is moderate-low."",""Answer"":""110"",""Confidence"":""0.61""}",,1595,66,4.jpg,10,95.0
wgd_4_11,112,0.42,"{""Answer"":""112"",""Confidence"":""0.42""}",,1595,15,4.jpg,11,95.0
wgd_4_12,108,0.63,"{""Reasoning"":""The person appears to be a young adult with a slim build and relatively small frame. Based on visible body proportions in the full-body photo, I’d estimate a weight in the low 100s. A reasonable best guess is 108 lbs, with moderate uncertainty due to clothing and camera angle."",""Answer"":""108"",""Confidence"":""0.63""}",,1595,77,4.jpg,12,95.0
wgd_4_13,110,0.55,"{""Reasoning"":""The person appears to have a petite-to-average build with a slim frame and relatively small overall body mass. Based on visible proportions in the full-body image, a reasonable estimate is in the low 100s. I’ll guess 110 lbs as a best estimate, with moderate uncertainty because clothing and camera angle can affect perception."",""Answer"":""110"",""Confidence"":""0.55""}",,1595,83,4.jpg,13,95.0
wgd_4_14,114,0.33,"{""Reasoning"":""The person appears to have a slender build with relatively narrow shoulders and limbs, and a small-to-average frame. Based on the visual estimate from the photo, I’d guess a weight in the low-to-mid 100s."", ""Answer"":""114"", ""Confidence"":""0.33""}",,1595,65,4.jpg,14,95.0
wgd_4_15,112,0.44,"{""Reasoning"":""The person appears to be a young adult of small-to-average height with a slim build. Based on visible proportions of the arms, legs, and overall frame, I’d estimate a weight around the low-to-mid 100s."",""Answer"":""112"",""Confidence"":""0.44""}",,1595,64,4.jpg,15,95.0
wgd_4_16,118,0.63,"{""Reasoning"":""The person appears to be a young adult woman with a slim build and average height. Based on visible body proportions, I’d estimate a weight in the low-to-mid 100s. I’ll guess 118 lbs, with moderate confidence that the true weight is within 16 lbs of this estimate."",""Answer"":""118"",""Confidence"":""0.63""}",,1595,78,4.jpg,16,95.0
wgd_4_17,112,0.61,"{""Reasoning"":""The person appears to be a young adult female with a slim build and average height. Based on visible body frame, limbs, and overall physique, a reasonable estimate is in the low-to-mid 100s pounds range. I’ll guess 112 lbs."", ""Answer"": ""112"", ""Confidence"": ""0.61""}",,1595,73,4.jpg,17,95.0
wgd_4_18,110,0.63,"{""Reasoning"":""The person appears to be a young adult woman with a slender build and average height. Based on visible body proportions in the full-body photo, a reasonable estimate is around 110 lbs. There is some uncertainty because clothing and camera perspective can affect appearance."",""Answer"":""110"",""Confidence"":""0.63""}",,1595,68,4.jpg,18,95.0
wgd_4_19,112,0.55,"{""Reasoning"":""The person appears to be a young adult woman with a small-to-medium frame and a slender build. Based on visible proportions of the arms, legs, and torso, I’d estimate a weight in the low-to-mid 100s. A reasonable best guess is 112 lbs. Confidence is moderate because clothing and pose can affect apparent body size."",""Answer"":""112"",""Confidence"":""0.55""}",,1595,87,4.jpg,19,95.0
wgd_4_20,112,0.67,"{""Reasoning"":""The person appears to have a slim build with a small frame and average height, based on the full-body photo. Considering proportions of the arms, legs, and torso, a reasonable estimate is in the low 100s. I’ll guess around 112 lbs, with moderate confidence because clothing and perspective can affect visual estimation."",""Answer"":""112"",""Confidence"":""0.67""}",,1595,83,4.jpg,20,95.0
wgd_5_01,168,0.03,"{""Reasoning"":""The person appears to be an older adult of average height with a medium build and some extra body mass, based on overall proportions in the full-body photo. Estimating from visible frame, limb thickness, and clothing drape, a reasonable guess is around the mid-160s to low-170s pounds. Since a photo is a poor basis for precise weight estimation, confidence is very low for being within 1 lb."",""Answer"":""168"",""Confidence"":""0.03""}",,1595,104,5.jpg,1,142.0
wgd_5_02,178,0.08,"{""Reasoning"":""From the full-body photo, the person appears to have a medium build with some extra weight around the torso and hips, but not at an extreme level. Based on overall proportions relative to the door frame and clothing fit, my best estimate is around the mid-170s to low-180s in pounds."", ""Answer"":""178"", ""Confidence"":""0.08""}",,1595,82,5.jpg,2,142.0
wgd_5_03,165,0.18,"{""Reasoning"":""The person appears to be an older adult with a medium build, wearing loose clothing that obscures body shape somewhat. Based on visible proportions and overall frame, my best estimate is around 165 lbs. Confidence is low because clothing and camera angle make precise estimation difficult."",""Answer"":""165"",""Confidence"":""0.18""}",,1595,71,5.jpg,3,142.0
wgd_5_04,165,0.18,"{""Reasoning"":""The person appears to be an older adult of average height with a medium build, wearing loose clothing that obscures body shape. Based on visible proportions and overall frame, my best estimate is around 165 lbs. Confidence is limited because the clothing and single photo make precise assessment difficult."",""Answer"":""165"",""Confidence"":""0.18""}",,1595,74,5.jpg,4,142.0
wgd_5_05,168,0.19,"{""Reasoning"":""The person appears to be an older adult with a medium build and some extra weight carried around the midsection, but not obese. Based on overall body proportions and visible frame, my best guess is around the mid-160s to low-170s pounds."",""Answer"":""168"",""Confidence"":""0.19""}",,1595,70,5.jpg,5,142.0
wgd_5_06,165,0.27,"{""Reasoning"":""The person appears to be an older adult of medium build with moderate body fat and average height. Based on the visible proportions and clothing fit, a reasonable estimate is around 165 lbs. Confidence is limited because the full body shape is obscured by loose clothing and the image angle, so the estimate could easily be off by more than 6 lbs."",""Answer"":""165"",""Confidence"":""0.27""}",,1595,88,5.jpg,6,142.0
wgd_5_07,166,0.34,"{""Reasoning"":""The person appears to be an older adult with a medium build and some visible body mass through the torso and legs, but not obesity. Based on overall proportions and standing posture, I estimate a weight in the mid-160s pounds range."",""Answer"":""166"",""Confidence"":""0.34""}",,1595,66,5.jpg,7,142.0
