question_id,Answer,Confidence,raw,error,photo,within_lbs,true_weight
wgd_6_10,165,0.6,"{""Answer"": ""165"", ""Confidence"": ""0.6""}",,6.jpg,10,150.0
wgd_6_11,165,0.3,"```json
{""Answer"": ""165"", ""Confidence"": ""0.3""}
```",,6.jpg,11,150.0
wgd_6_12,165,0.3,"{""Answer"": ""165"", ""Confidence"": ""0.3""}",,6.jpg,12,150.0
wgd_6_13,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,6.jpg,13,150.0
wgd_6_14,145,0.6,"{""Answer"": ""145"", ""Confidence"": ""0.6""}",,6.jpg,14,150.0
wgd_6_15,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,6.jpg,15,150.0
wgd_6_16,165,0.6,"{""Answer"": ""165"", ""Confidence"": ""0.6""}",,6.jpg,16,150.0
wgd_6_17,160,0.65,"{""Answer"": ""160"", ""Confidence"": ""0.65""}",,6.jpg,17,150.0
wgd_6_18,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,6.jpg,18,150.0
wgd_6_19,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.60""}",,6.jpg,19,150.0
wgd_6_20,165,0.6,"{""Answer"": ""165"", ""Confidence"": ""0.6""}",,6.jpg,20,150.0
wgd_7_01,145,0.7,"{""Answer"": ""145"", ""Confidence"": ""0.7""}",,7.jpg,1,135.0
wgd_7_02,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,7.jpg,2,135.0
wgd_7_03,145,0.6,"{""Answer"": ""145"", ""Confidence"": ""0.6""}",,7.jpg,3,135.0
wgd_7_04,155,0.75,"```json
{""Answer"": ""155"", ""Confidence"": ""0.75""}
```",,7.jpg,4,135.0
wgd_7_05,145,0.6,"{""Answer"": ""145"", ""Confidence"": ""0.6""}",,7.jpg,5,135.0
wgd_7_06,160,0.7,"{""Answer"": ""160"", ""Confidence"": ""0.7""}",,7.jpg,6,135.0
wgd_7_07,160,0.7,"{""Answer"": ""160"", ""Confidence"": ""0.7""}",,7.jpg,7,135.0
wgd_7_08,150,0.7,"{""Answer"": ""150"", ""Confidence"": ""0.7""}",,7.jpg,8,135.0
wgd_7_09,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,7.jpg,9,135.0
wgd_7_10,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,7.jpg,10,135.0
wgd_7_11,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,7.jpg,11,135.0
wgd_7_12,145,0.75,"{""Answer"": ""145"", ""Confidence"": ""0.75""}",,7.jpg,12,135.0
wgd_7_13,145,0.7,"{""Answer"": ""145"", ""Confidence"": ""0.7""}",,7.jpg,13,135.0
wgd_7_14,145,0.65,"{""Answer"": ""145"", ""Confidence"": ""0.65""}",,7.jpg,14,135.0
wgd_7_15,165,0.6,"{""Answer"": ""165"", ""Confidence"": ""0.6""}",,7.jpg,15,135.0
wgd_7_16,145,0.6,"{""Answer"": ""145"", ""Confidence"": ""0.6""}",,7.jpg,16,135.0
wgd_7_17,165,0.5,"{""Answer"": ""165"", ""Confidence"": ""0.50""}",,7.jpg,17,135.0
wgd_7_18,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,7.jpg,18,135.0
wgd_7_19,165,0.75,"{""Answer"": ""165"", ""Confidence"": ""0.75""}",,7.jpg,19,135.0
wgd_7_20,145,0.6,"{""Answer"": ""145"", ""Confidence"": ""0.6""}",,7.jpg,20,135.0
wgd_8_01,165,0.5,"{""Answer"": ""165"", ""Confidence"": ""0.5""}",,8.jpg,1,139.0
wgd_8_02,180,0.3,"{""Answer"": ""180"", ""Confidence"": ""0.3""}",,8.jpg,2,139.0
wgd_8_03,165,0.6,"{""Answer"": ""165"", ""Confidence"": ""0.6""}",,8.jpg,3,139.0
wgd_8_04,165,0.6,"{""Answer"": ""165"", ""Confidence"": ""0.6""}",,8.jpg,4,139.0
wgd_8_05,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,8.jpg,5,139.0
wgd_8_06,165,0.3,"{""Answer"": ""165"", ""Confidence"": ""0.3""}",,8.jpg,6,139.0
wgd_8_07,165,0.6,"{""Answer"": ""165"", ""Confidence"": ""0.6""}",,8.jpg,7,139.0
wgd_8_08,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,8.jpg,8,139.0
wgd_8_09,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,8.jpg,9,139.0
wgd_8_10,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,8.jpg,10,139.0
wgd_8_11,170,0.7,"{""Answer"": ""170"", ""Confidence"": ""0.7""}",,8.jpg,11,139.0
wgd_8_12,185,0.6,"{""Answer"": ""185"", ""Confidence"": ""0.6""}",,8.jpg,12,139.0
wgd_8_13,180,0.3,"{""Answer"": ""180"", ""Confidence"": ""0.3""}",,8.jpg,13,139.0
wgd_8_14,180,0.7,"{""Answer"": ""180"", ""Confidence"": ""0.7""}",,8.jpg,14,139.0
wgd_8_15,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,8.jpg,15,139.0
wgd_8_16,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,8.jpg,16,139.0
wgd_8_17,185,0.6,"{""Answer"": ""185"", ""Confidence"": ""0.6""}",,8.jpg,17,139.0
wgd_8_18,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,8.jpg,18,139.0
wgd_8_19,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,8.jpg,19,139.0
wgd_8_20,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,8.jpg,20,139.0
wgd_9_01,250,0.3,"{""Answer"": ""250"", ""Confidence"": ""0.3""}",,9.jpg,1,195.0
wgd_9_02,250,0.4,"{""Answer"": ""250"", ""Confidence"": ""0.4""}",,9.jpg,2,195.0
wgd_9_03,205,0.6,"{""Answer"": ""205"", ""Confidence"": ""0.6""}",,9.jpg,3,195.0
wgd_9_04,250,0.7,"```json
{""Answer"": ""250"", ""Confidence"": ""0.7""}
```",,9.jpg,4,195.0
wgd_9_05,205,0.6,"{""Answer"": ""205"", ""Confidence"": ""0.6""}",,9.jpg,5,195.0
wgd_9_06,230 lbs,0.7,"{""Answer"": ""230 lbs"", ""Confidence"": ""0.70""}",,9.jpg,6,195.0
wgd_9_07,205,0.7,"{""Answer"": ""205"", ""Confidence"": ""0.7""}",,9.jpg,7,195.0
wgd_9_08,205 lbs,0.6,"{""Answer"": ""205 lbs"", ""Confidence"": ""0.6""}",,9.jpg,8,195.0
wgd_9_09,205,0.6,"{""Answer"": ""205"", ""Confidence"": ""0.6""}",,9.jpg,9,195.0
wgd_9_10,200,0.7,"{""Answer"": ""200"", ""Confidence"": ""0.7""}",,9.jpg,10,195.0
wgd_9_11,205,0.7,"{""Answer"": ""205"", ""Confidence"": ""0.7""}",,9.jpg,11,195.0
wgd_9_12,255,0.65,"```json
{""Answer"": ""255"", ""Confidence"": ""0.65""}
```",,9.jpg,12,195.0
wgd_9_13,205,0.6,"{""Answer"": ""205"", ""Confidence"": ""0.6""}",,9.jpg,13,195.0
wgd_9_14,250,0.7,"```json
{""Answer"": ""250"", ""Confidence"": ""0.7""}
```",,9.jpg,14,195.0
wgd_9_15,230,0.7,"{""Answer"": ""230"", ""Confidence"": ""0.7""}",,9.jpg,15,195.0
wgd_9_16,250,0.4,"```json
{""Answer"": ""250"", ""Confidence"": ""0.4""}
```",,9.jpg,16,195.0
wgd_9_17,230,0.6,"{""Answer"": ""230"", ""Confidence"": ""0.6""}",,9.jpg,17,195.0
wgd_9_18,250,0.6,"{""Answer"": ""250"", ""Confidence"": ""0.6""}",,9.jpg,18,195.0
wgd_9_19,230,0.6,"{""Answer"": ""230"", ""Confidence"": ""0.6""}",,9.jpg,19,195.0
wgd_9_20,250,0.7,"```json
{""Answer"": ""250"", ""Confidence"": ""0.7""}
```",,9.jpg,20,195.0
wgd_10_01,140,0.3,"{""Answer"": ""140"", ""Confidence"": ""0.3""}",,10.jpg,1,130.0
wgd_10_02,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,10.jpg,2,130.0
wgd_10_03,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,10.jpg,3,130.0
wgd_10_04,135,0.75,"{""Answer"": ""135"", ""Confidence"": ""0.75""}",,10.jpg,4,130.0
wgd_10_05,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,10.jpg,5,130.0
wgd_10_06,135,0.7,"{""Answer"": ""135"", ""Confidence"": ""0.7""}",,10.jpg,6,130.0
wgd_10_07,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,10.jpg,7,130.0
wgd_10_08,140,0.75,"{""Answer"": ""140"", ""Confidence"": ""0.75""}",,10.jpg,8,130.0
wgd_10_09,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,10.jpg,9,130.0
wgd_10_10,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,10.jpg,10,130.0
wgd_10_11,145,0.7,"```json
{""Answer"": ""145"", ""Confidence"": ""0.7""}
```",,10.jpg,11,130.0
wgd_10_12,145,0.65,"```json
{""Answer"": ""145"", ""Confidence"": ""0.65""}
```",,10.jpg,12,130.0
wgd_10_13,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,10.jpg,13,130.0
wgd_10_14,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,10.jpg,14,130.0
wgd_10_15,145,0.65,"```json
{""Answer"": ""145"", ""Confidence"": ""0.65""}
```",,10.jpg,15,130.0
wgd_10_16,140,0.75,"{""Answer"": ""140"", ""Confidence"": ""0.75""}",,10.jpg,16,130.0
wgd_10_17,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,10.jpg,17,130.0
wgd_10_18,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,10.jpg,18,130.0
wgd_10_19,140,0.75,"{""Answer"": ""140"", ""Confidence"": ""0.75""}",,10.jpg,19,130.0
wgd_10_20,140,0.8,"{""Answer"": ""140"", ""Confidence"": ""0.8""}",,10.jpg,20,130.0
wgd_11_01,205,0.3,"{""Answer"": ""205"", ""Confidence"": ""0.3""}",,11.jpg,1,215.0
wgd_11_02,205,0.65,"{""Answer"": ""205"", ""Confidence"": ""0.65""}",,11.jpg,2,215.0
wgd_11_03,205,0.7,"{""Answer"": ""205"", ""Confidence"": ""0.7""}",,11.jpg,3,215.0
wgd_11_04,205,0.7,"{""Answer"": ""205"", ""Confidence"": ""0.7""}",,11.jpg,4,215.0
wgd_11_05,205,0.7,"{""Answer"": ""205"", ""Confidence"": ""0.7""}",,11.jpg,5,215.0
wgd_11_06,210,0.6,"```json
{""Answer"": ""210"", ""Confidence"": ""0.6""}
```",,11.jpg,6,215.0
wgd_11_07,205,0.6,"{""Answer"": ""205"", ""Confidence"": ""0.6""}",,11.jpg,7,215.0
wgd_11_08,210,0.6,"{""Answer"": ""210"", ""Confidence"": ""0.6""}",,11.jpg,8,215.0
wgd_11_09,205,0.7,"{""Answer"": ""205"", ""Confidence"": ""0.7""}",,11.jpg,9,215.0
wgd_11_10,200,0.75,"{""Answer"": ""200"", ""Confidence"": ""0.75""}",,11.jpg,10,215.0
wgd_11_11,205,0.6,"{""Answer"": ""205"", ""Confidence"": ""0.6""}",,11.jpg,11,215.0
wgd_11_12,205,0.6,"```json
{""Answer"": ""205"", ""Confidence"": ""0.6""}
```",,11.jpg,12,215.0
wgd_11_13,205,0.6,"{""Answer"": ""205"", ""Confidence"": ""0.6""}",,11.jpg,13,215.0
wgd_11_14,205,0.6,"{""Answer"": ""205"", ""Confidence"": ""0.6""}",,11.jpg,14,215.0
wgd_11_15,205,0.75,"{""Answer"": ""205"", ""Confidence"": ""0.75""}",,11.jpg,15,215.0
wgd_11_16,205,0.75,"{""Answer"": ""205"", ""Confidence"": ""0.75""}",,11.jpg,16,215.0
wgd_11_17,205,0.6,"{""Answer"": ""205"", ""Confidence"": ""0.6""}",,11.jpg,17,215.0
wgd_11_18,205,0.75,"{""Answer"": ""205"", ""Confidence"": ""0.75""}",,11.jpg,18,215.0
wgd_11_19,200,0.6,"```json
{""Answer"": ""200"", ""Confidence"": ""0.6""}
```",,11.jpg,19,215.0
wgd_11_20,200,0.6,"{""Answer"": ""200"", ""Confidence"": ""0.6""}",,11.jpg,20,215.0
wgd_12_01,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,12.jpg,1,185.0
wgd_12_02,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,12.jpg,2,185.0
wgd_12_03,170,0.75,"{""Answer"": ""170"", ""Confidence"": ""0.75""}",,12.jpg,3,185.0
wgd_12_04,165,0.75,"{""Answer"": ""165"", ""Confidence"": ""0.75""}",,12.jpg,4,185.0
wgd_12_05,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,12.jpg,5,185.0
wgd_12_06,170,0.75,"{""Answer"": ""170"", ""Confidence"": ""0.75""}",,12.jpg,6,185.0
wgd_12_07,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,12.jpg,7,185.0
wgd_12_08,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,12.jpg,8,185.0
wgd_12_09,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,12.jpg,9,185.0
wgd_12_10,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,12.jpg,10,185.0
wgd_12_11,170,0.6,"```json
{""Answer"": ""170"", ""Confidence"": ""0.6""}
```",,12.jpg,11,185.0
wgd_12_12,165 lbs,0.75,"{""Answer"": ""165 lbs"", ""Confidence"": ""0.75""}",,12.jpg,12,185.0
wgd_12_13,170,0.7,"{""Answer"": ""170"", ""Confidence"": ""0.7""}",,12.jpg,13,185.0
wgd_12_14,165,0.65,"{""Answer"": ""165"", ""Confidence"": ""0.65""}",,12.jpg,14,185.0
wgd_12_15,180,0.75,"{""Answer"": ""180"", ""Confidence"": ""0.75""}",,12.jpg,15,185.0
wgd_12_16,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,12.jpg,16,185.0
wgd_12_17,170,0.75,"```json
{""Answer"": ""170"", ""Confidence"": ""0.75""}
```",,12.jpg,17,185.0
wgd_12_18,170,0.65,"```json
{""Answer"": ""170"", ""Confidence"": ""0.65""}
```",,12.jpg,18,185.0
wgd_12_19,170,0.75,"```json
{""Answer"": ""170"", ""Confidence"": ""0.75""}
```",,12.jpg,19,185.0
wgd_12_20,175,0.7,"{""Answer"": ""175"", ""Confidence"": ""0.7""}",,12.jpg,20,185.0
wgd_13_01,165,0.4,"{""Answer"": ""165"", ""Confidence"": ""0.4""}",,13.jpg,1,195.0
wgd_13_02,165,0.6,"{""Answer"": ""165"", ""Confidence"": ""0.6""}",,13.jpg,2,195.0
wgd_13_03,165,0.7,"{""Answer"": ""165"", ""Confidence"": ""0.7""}",,13.jpg,3,195.0
wgd_13_04,180,0.7,"```json
{""Answer"": ""180"", ""Confidence"": ""0.7""}
```",,13.jpg,4,195.0
wgd_13_05,165,0.6,"{""Answer"": ""165"", ""Confidence"": ""0.6""}",,13.jpg,5,195.0
