question_id,Answer,Confidence,raw,error,photo,within_lbs,true_weight
wgd_2_13,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,2.jpg,13,215.0
wgd_2_14,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,2.jpg,14,215.0
wgd_2_15,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,2.jpg,15,215.0
wgd_2_16,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,2.jpg,16,215.0
wgd_2_17,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,2.jpg,17,215.0
wgd_2_18,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,2.jpg,18,215.0
wgd_2_19,175,0.75,"{""Answer"": ""175"", ""Confidence"": ""0.75""}",,2.jpg,19,215.0
wgd_2_20,170,0.7,"{""Answer"": ""170"", ""Confidence"": ""0.7""}",,2.jpg,20,215.0
wgd_3_01,150,0.6,"{""Answer"": ""150"", ""Confidence"": ""0.60""}",,3.jpg,1,218.0
wgd_3_02,160,0.3,"{""Answer"": ""160"", ""Confidence"": ""0.3""}",,3.jpg,2,218.0
wgd_3_03,150,0.6,"{""Answer"": ""150"", ""Confidence"": ""0.60""}",,3.jpg,3,218.0
wgd_3_04,170,0.3,"{""Answer"": ""170"", ""Confidence"": ""0.3""}",,3.jpg,4,218.0
wgd_3_05,170,0.5,"{""Answer"": ""170"", ""Confidence"": ""0.50""}",,3.jpg,5,218.0
wgd_3_06,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,3.jpg,6,218.0
wgd_3_07,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,3.jpg,7,218.0
wgd_3_08,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,3.jpg,8,218.0
wgd_3_09,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,3.jpg,9,218.0
wgd_3_10,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,3.jpg,10,218.0
wgd_3_11,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,3.jpg,11,218.0
wgd_3_12,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,3.jpg,12,218.0
wgd_3_13,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.60""}",,3.jpg,13,218.0
wgd_3_14,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,3.jpg,14,218.0
wgd_3_15,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,3.jpg,15,218.0
wgd_3_16,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,3.jpg,16,218.0
wgd_3_17,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,3.jpg,17,218.0
wgd_3_18,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,3.jpg,18,218.0
wgd_3_19,160,0.7,"{""Answer"": ""160"", ""Confidence"": ""0.70""}",,3.jpg,19,218.0
wgd_3_20,170,0.7,"{""Answer"": ""170"", ""Confidence"": ""0.7""}",,3.jpg,20,218.0
wgd_4_01,120,0.2,"{""Answer"": ""120"", ""Confidence"": ""0.2""}",,4.jpg,1,95.0
wgd_4_02,120,0.25,"{""Answer"": ""120"", ""Confidence"": ""0.25""}",,4.jpg,2,95.0
wgd_4_03,110,0.45,"{""Answer"": ""110"", ""Confidence"": ""0.45""}",,4.jpg,3,95.0
wgd_4_04,120,0.4,"{""Answer"": ""120"", ""Confidence"": ""0.4""}",,4.jpg,4,95.0
wgd_4_05,120,0.4,"{""Answer"": ""120"", ""Confidence"": ""0.4""}",,4.jpg,5,95.0
wgd_4_06,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.60""}",,4.jpg,6,95.0
wgd_4_07,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.60""}",,4.jpg,7,95.0
wgd_4_08,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.60""}",,4.jpg,8,95.0
wgd_4_09,110,0.6,"{""Answer"": ""110"", ""Confidence"": ""0.6""}",,4.jpg,9,95.0
wgd_4_10,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.6""}",,4.jpg,10,95.0
wgd_4_11,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.60""}",,4.jpg,11,95.0
wgd_4_12,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.60""}",,4.jpg,12,95.0
wgd_4_13,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.60""}",,4.jpg,13,95.0
wgd_4_14,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.60""}",,4.jpg,14,95.0
wgd_4_15,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.6""}",,4.jpg,15,95.0
wgd_4_16,120,0.7,"{""Answer"": ""120"", ""Confidence"": ""0.7""}",,4.jpg,16,95.0
wgd_4_17,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.6""}",,4.jpg,17,95.0
wgd_4_18,120,0.6,"{""Answer"": ""120"", ""Confidence"": ""0.6""}",,4.jpg,18,95.0
wgd_4_19,120,0.65,"{""Answer"": ""120"", ""Confidence"": ""0.65""}",,4.jpg,19,95.0
wgd_4_20,115,0.6,"{""Answer"": ""115"", ""Confidence"": ""0.60""}",,4.jpg,20,95.0
wgd_5_01,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,5.jpg,1,142.0
wgd_5_02,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,5.jpg,2,142.0
wgd_5_03,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,5.jpg,3,142.0
wgd_5_04,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,5.jpg,4,142.0
wgd_5_05,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,5.jpg,5,142.0
wgd_5_06,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,5.jpg,6,142.0
wgd_5_07,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,5.jpg,7,142.0
wgd_5_08,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,5.jpg,8,142.0
wgd_5_09,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,5.jpg,9,142.0
wgd_5_10,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,5.jpg,10,142.0
wgd_5_11,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,5.jpg,11,142.0
wgd_5_12,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,5.jpg,12,142.0
wgd_5_13,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,5.jpg,13,142.0
wgd_5_14,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,5.jpg,14,142.0
wgd_5_15,150,0.6,"{""Answer"": ""150"", ""Confidence"": ""0.6""}",,5.jpg,15,142.0
wgd_5_16,130,0.6,"{""Answer"": ""130"", ""Confidence"": ""0.6""}",,5.jpg,16,142.0
wgd_5_17,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,5.jpg,17,142.0
wgd_5_18,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,5.jpg,18,142.0
wgd_5_19,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,5.jpg,19,142.0
wgd_5_20,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,5.jpg,20,142.0
wgd_6_01,180,0.25,"{""Answer"": ""180"", ""Confidence"": ""0.25""}",,6.jpg,1,150.0
wgd_6_02,140,0.5,"{""Answer"": ""140"", ""Confidence"": ""0.5""}",,6.jpg,2,150.0
wgd_6_03,150,0.4,"{""Answer"": ""150"", ""Confidence"": ""0.40""}",,6.jpg,3,150.0
wgd_6_04,140,0.4,"{""Answer"": ""140"", ""Confidence"": ""0.4""}",,6.jpg,4,150.0
wgd_6_05,150,0.4,"{""Answer"": ""150"", ""Confidence"": ""0.40""}",,6.jpg,5,150.0
wgd_6_06,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,6.jpg,6,150.0
wgd_6_07,150,0.4,"{""Answer"": ""150"", ""Confidence"": ""0.40""}",,6.jpg,7,150.0
wgd_6_08,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,6.jpg,8,150.0
wgd_6_09,150,0.65,"{""Answer"": ""150"", ""Confidence"": ""0.65""}",,6.jpg,9,150.0
wgd_6_10,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,6.jpg,10,150.0
wgd_6_11,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,6.jpg,11,150.0
wgd_6_12,160,0.65,"{""Answer"": ""160"", ""Confidence"": ""0.65""}",,6.jpg,12,150.0
wgd_6_13,160,0.5,"{""Answer"": ""160"", ""Confidence"": ""0.50""}",,6.jpg,13,150.0
wgd_6_14,140,0.7,"{""Answer"": ""140"", ""Confidence"": ""0.7""}",,6.jpg,14,150.0
wgd_6_15,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,6.jpg,15,150.0
wgd_6_16,150,0.55,"{""Answer"": ""150"", ""Confidence"": ""0.55""}",,6.jpg,16,150.0
wgd_6_17,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,6.jpg,17,150.0
wgd_6_18,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,6.jpg,18,150.0
wgd_6_19,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,6.jpg,19,150.0
wgd_6_20,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,6.jpg,20,150.0
wgd_7_01,155,0.5,"{""Answer"": ""155"", ""Confidence"": ""0.50""}",,7.jpg,1,135.0
wgd_7_02,160,0.4,"{""Answer"": ""160"", ""Confidence"": ""0.40""}",,7.jpg,2,135.0
wgd_7_03,170,0.2,"{""Answer"": ""170"", ""Confidence"": ""0.20""}",,7.jpg,3,135.0
wgd_7_04,160,0.5,"{""Answer"": ""160"", ""Confidence"": ""0.50""}",,7.jpg,4,135.0
wgd_7_05,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.60""}",,7.jpg,5,135.0
wgd_7_06,160,0.7,"{""Answer"": ""160"", ""Confidence"": ""0.70""}",,7.jpg,6,135.0
wgd_7_07,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.60""}",,7.jpg,7,135.0
wgd_7_08,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.60""}",,7.jpg,8,135.0
wgd_7_09,170,0.55,"{""Answer"": ""170"", ""Confidence"": ""0.55""}",,7.jpg,9,135.0
wgd_7_10,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,7.jpg,10,135.0
wgd_7_11,160,0.65,"{""Answer"": ""160"", ""Confidence"": ""0.65""}",,7.jpg,11,135.0
wgd_7_12,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,7.jpg,12,135.0
wgd_7_13,160,0.65,"{""Answer"": ""160"", ""Confidence"": ""0.65""}",,7.jpg,13,135.0
wgd_7_14,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,7.jpg,14,135.0
wgd_7_15,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,7.jpg,15,135.0
wgd_7_16,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,7.jpg,16,135.0
wgd_7_17,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,7.jpg,17,135.0
wgd_7_18,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,7.jpg,18,135.0
wgd_7_19,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,7.jpg,19,135.0
wgd_7_20,160,0.7,"{""Answer"": ""160"", ""Confidence"": ""0.7""}",,7.jpg,20,135.0
wgd_8_01,150,0.6,"{""Answer"": ""150"", ""Confidence"": ""0.60""}",,8.jpg,1,139.0
wgd_8_02,180,0.4,"{""Answer"": ""180"", ""Confidence"": ""0.4""}",,8.jpg,2,139.0
wgd_8_03,170,0.5,"{""Answer"": ""170"", ""Confidence"": ""0.50""}",,8.jpg,3,139.0
wgd_8_04,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.60""}",,8.jpg,4,139.0
wgd_8_05,170,0.4,"{""Answer"": ""170"", ""Confidence"": ""0.40""}",,8.jpg,5,139.0
wgd_8_06,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,8.jpg,6,139.0
wgd_8_07,170,0.45,"{""Answer"": ""170"", ""Confidence"": ""0.45""}",,8.jpg,7,139.0
wgd_8_08,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,8.jpg,8,139.0
wgd_8_09,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,8.jpg,9,139.0
wgd_8_10,160,0.6,"{""Answer"": ""160"", ""Confidence"": ""0.6""}",,8.jpg,10,139.0
wgd_8_11,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,8.jpg,11,139.0
wgd_8_12,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,8.jpg,12,139.0
wgd_8_13,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,8.jpg,13,139.0
wgd_8_14,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,8.jpg,14,139.0
wgd_8_15,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,8.jpg,15,139.0
wgd_8_16,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,8.jpg,16,139.0
wgd_8_17,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,8.jpg,17,139.0
wgd_8_18,160,0.65,"{""Answer"": ""160"", ""Confidence"": ""0.65""}",,8.jpg,18,139.0
wgd_8_19,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,8.jpg,19,139.0
wgd_8_20,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,8.jpg,20,139.0
wgd_9_01,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.60""}",,9.jpg,1,195.0
wgd_9_02,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,9.jpg,2,195.0
wgd_9_03,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,9.jpg,3,195.0
wgd_9_04,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,9.jpg,4,195.0
wgd_9_05,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,9.jpg,5,195.0
wgd_9_06,190,0.6,"{""Answer"": ""190"", ""Confidence"": ""0.60""}",,9.jpg,6,195.0
wgd_9_07,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,9.jpg,7,195.0
wgd_9_08,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,9.jpg,8,195.0
wgd_9_09,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,9.jpg,9,195.0
wgd_9_10,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,9.jpg,10,195.0
wgd_9_11,180,0.7,"{""Answer"": ""180"", ""Confidence"": ""0.7""}",,9.jpg,11,195.0
wgd_9_12,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,9.jpg,12,195.0
wgd_9_13,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,9.jpg,13,195.0
wgd_9_14,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,9.jpg,14,195.0
wgd_9_15,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,9.jpg,15,195.0
wgd_9_16,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.6""}",,9.jpg,16,195.0
wgd_9_17,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,9.jpg,17,195.0
wgd_9_18,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,9.jpg,18,195.0
wgd_9_19,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,9.jpg,19,195.0
wgd_9_20,180,0.7,"{""Answer"": ""180"", ""Confidence"": ""0.7""}",,9.jpg,20,195.0
wgd_10_01,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,10.jpg,1,130.0
wgd_10_02,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,10.jpg,2,130.0
wgd_10_03,140,0.5,"{""Answer"": ""140"", ""Confidence"": ""0.50""}",,10.jpg,3,130.0
wgd_10_04,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,10.jpg,4,130.0
wgd_10_05,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,10.jpg,5,130.0
wgd_10_06,140,0.5,"{""Answer"": ""140"", ""Confidence"": ""0.50""}",,10.jpg,6,130.0
wgd_10_07,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,10.jpg,7,130.0
wgd_10_08,130,0.75,"{""Answer"": ""130"", ""Confidence"": ""0.75""}",,10.jpg,8,130.0
wgd_10_09,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,10.jpg,9,130.0
wgd_10_10,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,10.jpg,10,130.0
wgd_10_11,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,10.jpg,11,130.0
wgd_10_12,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,10.jpg,12,130.0
wgd_10_13,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,10.jpg,13,130.0
wgd_10_14,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,10.jpg,14,130.0
wgd_10_15,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,10.jpg,15,130.0
wgd_10_16,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,10.jpg,16,130.0
wgd_10_17,130,0.55,"{""Answer"": ""130"", ""Confidence"": ""0.55""}",,10.jpg,17,130.0
wgd_10_18,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.6""}",,10.jpg,18,130.0
wgd_10_19,140,0.65,"{""Answer"": ""140"", ""Confidence"": ""0.65""}",,10.jpg,19,130.0
wgd_10_20,140,0.6,"{""Answer"": ""140"", ""Confidence"": ""0.60""}",,10.jpg,20,130.0
wgd_11_01,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,11.jpg,1,215.0
wgd_11_02,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,11.jpg,2,215.0
wgd_11_03,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,11.jpg,3,215.0
wgd_11_04,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,11.jpg,4,215.0
wgd_11_05,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,11.jpg,5,215.0
wgd_11_06,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,11.jpg,6,215.0
wgd_11_07,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,11.jpg,7,215.0
wgd_11_08,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,11.jpg,8,215.0
wgd_11_09,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,11.jpg,9,215.0
wgd_11_10,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,11.jpg,10,215.0
wgd_11_11,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,11.jpg,11,215.0
wgd_11_12,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,11.jpg,12,215.0
wgd_11_13,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,11.jpg,13,215.0
wgd_11_14,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,11.jpg,14,215.0
wgd_11_15,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,11.jpg,15,215.0
wgd_11_16,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,11.jpg,16,215.0
wgd_11_17,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,11.jpg,17,215.0
wgd_11_18,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,11.jpg,18,215.0
wgd_11_19,170,0.75,"{""Answer"": ""170"", ""Confidence"": ""0.75""}",,11.jpg,19,215.0
wgd_11_20,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,11.jpg,20,215.0
wgd_12_01,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,12.jpg,1,185.0
wgd_12_02,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,12.jpg,2,185.0
wgd_12_03,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.60""}",,12.jpg,3,185.0
wgd_12_04,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,12.jpg,4,185.0
wgd_12_05,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.60""}",,12.jpg,5,185.0
wgd_12_06,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.60""}",,12.jpg,6,185.0
wgd_12_07,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.6""}",,12.jpg,7,185.0
wgd_12_08,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.60""}",,12.jpg,8,185.0
wgd_12_09,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,12.jpg,9,185.0
wgd_12_10,180,0.7,"{""Answer"": ""180"", ""Confidence"": ""0.7""}",,12.jpg,10,185.0
wgd_12_11,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,12.jpg,11,185.0
wgd_12_12,180,0.7,"{""Answer"": ""180"", ""Confidence"": ""0.7""}",,12.jpg,12,185.0
wgd_12_13,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,12.jpg,13,185.0
wgd_12_14,170,0.65,"{""Answer"": ""170"", ""Confidence"": ""0.65""}",,12.jpg,14,185.0
wgd_12_15,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,12.jpg,15,185.0
wgd_12_16,180,0.65,"{""Answer"": ""180"", ""Confidence"": ""0.65""}",,12.jpg,16,185.0
wgd_12_17,180,0.75,"{""Answer"": ""180"", ""Confidence"": ""0.75""}",,12.jpg,17,185.0
wgd_12_18,180,0.7,"{""Answer"": ""180"", ""Confidence"": ""0.7""}",,12.jpg,18,185.0
wgd_12_19,180,0.6,"{""Answer"": ""180"", ""Confidence"": ""0.60""}",,12.jpg,19,185.0
wgd_12_20,180,0.75,"{""Answer"": ""180"", ""Confidence"": ""0.75""}",,12.jpg,20,185.0
wgd_13_01,170,0.45,"{""Answer"": ""170"", ""Confidence"": ""0.45""}",,13.jpg,1,195.0
wgd_13_02,170,0.45,"{""Answer"": ""170"", ""Confidence"": ""0.45""}",,13.jpg,2,195.0
wgd_13_03,170,0.4,"{""Answer"": ""170"", ""Confidence"": ""0.40""}",,13.jpg,3,195.0
wgd_13_04,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,13.jpg,4,195.0
wgd_13_05,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,13.jpg,5,195.0
wgd_13_06,170,0.55,"{""Answer"": ""170"", ""Confidence"": ""0.55""}",,13.jpg,6,195.0
wgd_13_07,170,0.55,"{""Answer"": ""170"", ""Confidence"": ""0.55""}",,13.jpg,7,195.0
wgd_13_08,170,0.6,"{""Answer"": ""170"", ""Confidence"": ""0.60""}",,13.jpg,8,195.0
