question_id,Answer,Confidence,raw,error,photo,within_lbs,true_weight
wgd_3_05,165.0,0.32,"{""Answer"":""165"",""Confidence"":""0.32""}",,3.jpg,5,218.0
wgd_3_06,165.0,0.62,"{""Answer"":""165"",""Confidence"":""0.62""}",,3.jpg,6,218.0
wgd_3_07,180.0,0.28,"{""Answer"":""180"",""Confidence"":""0.28""}",,3.jpg,7,218.0
wgd_3_08,165.0,0.42,"{""Answer"":""165"",""Confidence"":""0.42""}",,3.jpg,8,218.0
wgd_3_09,175.0,0.63,"{""Answer"":""175"",""Confidence"":""0.63""}",,3.jpg,9,218.0
wgd_3_10,175.0,0.32,"{""Answer"":""175"",""Confidence"":""0.32""}",,3.jpg,10,218.0
wgd_3_11,170.0,0.62,"{""Answer"":""170"",""Confidence"":""0.62""}",,3.jpg,11,218.0
wgd_3_12,175.0,0.42,"{""Answer"":""175"",""Confidence"":""0.42""}",,3.jpg,12,218.0
wgd_3_13,175.0,0.63,"{""Answer"":""175"",""Confidence"":""0.63""}",,3.jpg,13,218.0
wgd_3_14,175.0,0.63,"{""Answer"":""175"",""Confidence"":""0.63""}",,3.jpg,14,218.0
wgd_3_15,175.0,0.42,"{""Answer"":""175"",""Confidence"":""0.42""}",,3.jpg,15,218.0
wgd_3_16,175.0,0.63,"{""Answer"":""175"",""Confidence"":""0.63""}",,3.jpg,16,218.0
wgd_3_17,170.0,0.61,"{""Answer"":""170"",""Confidence"":""0.61""}",,3.jpg,17,218.0
wgd_3_18,175.0,0.54,"{""Answer"":""175"",""Confidence"":""0.54""}",,3.jpg,18,218.0
wgd_3_19,170.0,0.68,"{""Answer"":""170"",""Confidence"":""0.68""}",,3.jpg,19,218.0
wgd_3_20,165.0,0.62,"{""Answer"":""165"",""Confidence"":""0.62""}",,3.jpg,20,218.0
wgd_4_01,115.0,0.12,"{""Answer"":""115"",""Confidence"":""0.12""}",,4.jpg,1,95.0
wgd_4_02,110.0,0.18,"{""Answer"":""110"",""Confidence"":""0.18""}",,4.jpg,2,95.0
wgd_4_03,112.0,0.18,"{""Answer"":""112"",""Confidence"":""0.18""}",,4.jpg,3,95.0
wgd_4_04,115.0,0.34,"{""Answer"":""115"",""Confidence"":""0.34""}",,4.jpg,4,95.0
wgd_4_05,112.0,0.39,"{""Answer"":""112"",""Confidence"":""0.39""}",,4.jpg,5,95.0
wgd_4_06,112.0,0.41,"{""Answer"":""112"",""Confidence"":""0.41""}",,4.jpg,6,95.0
wgd_4_07,112.0,0.36,"{""Answer"":""112"",""Confidence"":""0.36""}",,4.jpg,7,95.0
wgd_4_08,112.0,0.34,"{""Answer"":""112"",""Confidence"":""0.34""}",,4.jpg,8,95.0
wgd_4_09,115.0,0.34,"{""Answer"":""115"",""Confidence"":""0.34""}",,4.jpg,9,95.0
wgd_4_10,110.0,0.38,"{""Answer"":""110"",""Confidence"":""0.38""}",,4.jpg,10,95.0
wgd_4_11,115.0,0.38,"{""Answer"":""115"",""Confidence"":""0.38""}",,4.jpg,11,95.0
wgd_4_12,118.0,0.46,"{""Answer"":""118"",""Confidence"":""0.46""}",,4.jpg,12,95.0
wgd_4_13,115.0,0.44,"{""Answer"":""115"",""Confidence"":""0.44""}",,4.jpg,13,95.0
wgd_4_14,115.0,0.34,"{""Answer"":""115"",""Confidence"":""0.34""}",,4.jpg,14,95.0
wgd_4_15,110.0,0.62,"{""Answer"":""110"",""Confidence"":""0.62""}",,4.jpg,15,95.0
wgd_4_16,112.0,0.54,"{""Answer"":""112"",""Confidence"":""0.54""}",,4.jpg,16,95.0
wgd_4_17,112.0,0.43,"{""Answer"":""112"",""Confidence"":""0.43""}",,4.jpg,17,95.0
wgd_4_18,118.0,0.39,"{""Answer"":""118"",""Confidence"":""0.39""}",,4.jpg,18,95.0
wgd_4_19,112.0,0.71,"{""Answer"":""112"",""Confidence"":""0.71""}",,4.jpg,19,95.0
wgd_4_20,108.0,0.54,"{""Answer"":""108"",""Confidence"":""0.54""}",,4.jpg,20,95.0
wgd_5_01,165.0,0.08,"{""Answer"":""165"",""Confidence"":""0.08""}",,5.jpg,1,142.0
wgd_5_02,170.0,0.18,"{""Answer"":""170"",""Confidence"":""0.18""}",,5.jpg,2,142.0
wgd_5_03,165.0,0.18,"{""Answer"":""165"",""Confidence"":""0.18""}",,5.jpg,3,142.0
wgd_5_04,185.0,0.19,"{""Answer"":""185"",""Confidence"":""0.19""}",,5.jpg,4,142.0
wgd_5_05,175.0,0.18,"{""Answer"":""175"",""Confidence"":""0.18""}",,5.jpg,5,142.0
wgd_5_06,170.0,0.42,"{""Answer"":""170"",""Confidence"":""0.42""}",,5.jpg,6,142.0
wgd_5_07,175.0,0.28,"{""Answer"":""175"",""Confidence"":""0.28""}",,5.jpg,7,142.0
wgd_5_08,185.0,0.31,"{""Answer"":""185"",""Confidence"":""0.31""}",,5.jpg,8,142.0
wgd_5_09,165.0,0.28,"{""Answer"":""165"",""Confidence"":""0.28""}",,5.jpg,9,142.0
wgd_5_10,175.0,0.42,"{""Answer"":""175"",""Confidence"":""0.42""}",,5.jpg,10,142.0
wgd_5_11,165.0,0.42,"{""Answer"":""165"",""Confidence"":""0.42""}",,5.jpg,11,142.0
wgd_5_12,180.0,0.41,"{""Answer"":""180"",""Confidence"":""0.41""}",,5.jpg,12,142.0
wgd_5_13,175.0,0.34,"{""Answer"":""175"",""Confidence"":""0.34""}",,5.jpg,13,142.0
wgd_5_14,175.0,0.38,"{""Answer"":""175"",""Confidence"":""0.38""}",,5.jpg,14,142.0
wgd_5_15,185.0,0.34,"{""Answer"":""185"",""Confidence"":""0.34""}",,5.jpg,15,142.0
wgd_5_16,175.0,0.46,"{""Answer"":""175"",""Confidence"":""0.46""}",,5.jpg,16,142.0
wgd_5_17,175.0,0.44,"{""Answer"":""175"",""Confidence"":""0.44""}",,5.jpg,17,142.0
wgd_5_18,175.0,0.58,"{""Answer"":""175"",""Confidence"":""0.58""}",,5.jpg,18,142.0
wgd_5_19,165.0,0.34,"{""Answer"":""165"",""Confidence"":""0.34""}",,5.jpg,19,142.0
wgd_5_20,175.0,0.48,"{""Answer"":""175"",""Confidence"":""0.48""}",,5.jpg,20,142.0
wgd_6_01,165.0,0.07,"{""Answer"":""165"",""Confidence"":""0.07""}",,6.jpg,1,150.0
wgd_6_02,165.0,0.12,"{""Answer"":""165"",""Confidence"":""0.12""}",,6.jpg,2,150.0
wgd_6_03,155.0,0.18,"{""Answer"":""155"",""Confidence"":""0.18""}",,6.jpg,3,150.0
wgd_6_04,165.0,0.28,"{""Answer"":""165"",""Confidence"":""0.28""}",,6.jpg,4,150.0
wgd_6_05,160.0,0.22,"{""Answer"":""160"",""Confidence"":""0.22""}",,6.jpg,5,150.0
wgd_6_06,155.0,0.22,"{""Answer"":""155"",""Confidence"":""0.22""}",,6.jpg,6,150.0
wgd_6_07,165.0,0.23,"{""Answer"":""165"",""Confidence"":""0.23""}",,6.jpg,7,150.0
wgd_6_08,170.0,0.42,"{""Answer"":""170"",""Confidence"":""0.42""}",,6.jpg,8,150.0
wgd_6_09,165.0,0.34,"{""Answer"":""165"",""Confidence"":""0.34""}",,6.jpg,9,150.0
wgd_6_10,170.0,0.35,"{""Answer"":""170"",""Confidence"":""0.35""}",,6.jpg,10,150.0
wgd_6_11,170.0,0.36,"{""Answer"":""170"",""Confidence"":""0.36""}",,6.jpg,11,150.0
wgd_6_12,155.0,0.34,"{""Answer"":""155"",""Confidence"":""0.34""}",,6.jpg,12,150.0
wgd_6_13,165.0,0.42,"{""Answer"":""165"",""Confidence"":""0.42""}",,6.jpg,13,150.0
wgd_6_14,165.0,0.46,"{""Answer"":""165"",""Confidence"":""0.46""}",,6.jpg,14,150.0
wgd_6_15,155.0,0.44,"{""Answer"":""155"",""Confidence"":""0.44""}",,6.jpg,15,150.0
wgd_6_16,165.0,0.62,"{""Answer"":""165"",""Confidence"":""0.62""}",,6.jpg,16,150.0
wgd_6_17,170.0,0.38,"{""Answer"":""170"",""Confidence"":""0.38""}",,6.jpg,17,150.0
wgd_6_18,165.0,0.42,"{""Answer"":""165"",""Confidence"":""0.42""}",,6.jpg,18,150.0
wgd_6_19,155.0,0.58,"{""Answer"":""155"",""Confidence"":""0.58""}",,6.jpg,19,150.0
wgd_6_20,165.0,0.42,"{""Answer"":""165"",""Confidence"":""0.42""}",,6.jpg,20,150.0
wgd_7_01,155.0,0.08,"{""Answer"":""155"",""Confidence"":""0.08""}",,7.jpg,1,135.0
wgd_7_02,155.0,0.1,"{""Answer"":""155"",""Confidence"":""0.10""}",,7.jpg,2,135.0
wgd_7_03,150.0,0.24,"{""Answer"":""150"",""Confidence"":""0.24""}",,7.jpg,3,135.0
wgd_7_04,150.0,0.22,"{""Answer"":""150"",""Confidence"":""0.22""}",,7.jpg,4,135.0
wgd_7_05,145.0,0.18,"{""Answer"":""145"",""Confidence"":""0.18""}",,7.jpg,5,135.0
wgd_7_06,165.0,0.34,"{""Answer"":""165"",""Confidence"":""0.34""}",,7.jpg,6,135.0
wgd_7_07,165.0,0.22,"{""Answer"":""165"",""Confidence"":""0.22""}",,7.jpg,7,135.0
wgd_7_08,145.0,0.38,"{""Answer"":""145"",""Confidence"":""0.38""}",,7.jpg,8,135.0
wgd_7_09,150.0,0.26,"{""Answer"":""150"",""Confidence"":""0.26""}",,7.jpg,9,135.0
wgd_7_10,150.0,0.26,"{""Answer"":""150"",""Confidence"":""0.26""}",,7.jpg,10,135.0
wgd_7_11,150.0,0.36,"{""Answer"":""150"",""Confidence"":""0.36""}",,7.jpg,11,135.0
wgd_7_12,150.0,0.34,"{""Answer"":""150"",""Confidence"":""0.34""}",,7.jpg,12,135.0
wgd_7_13,165.0,0.22,"{""Answer"":""165"",""Confidence"":""0.22""}",,7.jpg,13,135.0
wgd_7_14,150.0,0.34,"{""Answer"":""150"",""Confidence"":""0.34""}",,7.jpg,14,135.0
wgd_7_15,150.0,0.36,"{""Answer"":""150"",""Confidence"":""0.36""}",,7.jpg,15,135.0
wgd_7_16,160.0,0.34,"{""Answer"":""160"",""Confidence"":""0.34""}",,7.jpg,16,135.0
wgd_7_17,155.0,0.38,"{""Answer"":""155"",""Confidence"":""0.38""}",,7.jpg,17,135.0
wgd_7_18,155.0,0.34,"{""Answer"":""155"",""Confidence"":""0.34""}",,7.jpg,18,135.0
wgd_7_19,155.0,0.35,"{""Answer"":""155"",""Confidence"":""0.35""}",,7.jpg,19,135.0
wgd_7_20,165.0,0.42,"{""Answer"":""165"",""Confidence"":""0.42""}",,7.jpg,20,135.0
wgd_8_01,165.0,0.05,"{""Answer"":""165"",""Confidence"":""0.05""}",,8.jpg,1,139.0
wgd_8_02,170.0,0.12,"{""Answer"":""170"",""Confidence"":""0.12""}",,8.jpg,2,139.0
wgd_8_03,170.0,0.12,"{""Answer"":""170"",""Confidence"":""0.12""}",,8.jpg,3,139.0
wgd_8_04,165.0,0.18,"{""Answer"":""165"",""Confidence"":""0.18""}",,8.jpg,4,139.0
wgd_8_05,165.0,0.28,"{""Answer"":""165"",""Confidence"":""0.28""}",,8.jpg,5,139.0
wgd_8_06,165.0,0.28,"{""Answer"":""165"",""Confidence"":""0.28""}",,8.jpg,6,139.0
wgd_8_07,165.0,0.28,"{""Answer"":""165"",""Confidence"":""0.28""}",,8.jpg,7,139.0
wgd_8_08,160.0,0.33,"{""Answer"":""160"",""Confidence"":""0.33""}",,8.jpg,8,139.0
wgd_8_09,165.0,0.41,"{""Answer"":""165"",""Confidence"":""0.41""}",,8.jpg,9,139.0
wgd_8_10,165.0,0.42,"{""Answer"":""165"",""Confidence"":""0.42""}",,8.jpg,10,139.0
wgd_8_11,165.0,0.36,"{""Answer"":""165"",""Confidence"":""0.36""}",,8.jpg,11,139.0
wgd_8_12,165.0,0.42,"{""Answer"":""165"",""Confidence"":""0.42""}",,8.jpg,12,139.0
wgd_8_13,165.0,0.34,"{""Answer"":""165"",""Confidence"":""0.34""}",,8.jpg,13,139.0
wgd_8_14,170.0,0.34,"{""Answer"":""170"",""Confidence"":""0.34""}",,8.jpg,14,139.0
wgd_8_15,175.0,0.42,"{""Answer"":""175"",""Confidence"":""0.42""}",,8.jpg,15,139.0
wgd_8_16,175.0,0.42,"{""Answer"":""175"",""Confidence"":""0.42""}",,8.jpg,16,139.0
wgd_8_17,165.0,0.36,"{""Answer"":""165"",""Confidence"":""0.36""}",,8.jpg,17,139.0
wgd_8_18,165.0,0.42,"{""Answer"":""165"",""Confidence"":""0.42""}",,8.jpg,18,139.0
wgd_8_19,170.0,0.42,"{""Answer"":""170"",""Confidence"":""0.42""}",,8.jpg,19,139.0
wgd_8_20,165.0,0.58,"{""Answer"":""165"",""Confidence"":""0.58""}",,8.jpg,20,139.0
wgd_9_01,245.0,0.03,"{""Answer"":""245"",""Confidence"":""0.03""}",,9.jpg,1,195.0
wgd_9_02,245.0,0.05,"{""Answer"":""245"",""Confidence"":""0.05""}",,9.jpg,2,195.0
wgd_9_03,225.0,0.18,"{""Answer"":""225"",""Confidence"":""0.18""}",,9.jpg,3,195.0
wgd_9_04,240.0,0.18,"{""Answer"":""240"",""Confidence"":""0.18""}",,9.jpg,4,195.0
wgd_9_05,235.0,0.18,"{""Answer"":""235"",""Confidence"":""0.18""}",,9.jpg,5,195.0
wgd_9_06,240.0,0.32,"{""Answer"":""240"",""Confidence"":""0.32""}",,9.jpg,6,195.0
wgd_9_07,245.0,0.42,"{""Answer"":""245"",""Confidence"":""0.42""}",,9.jpg,7,195.0
wgd_9_08,235.0,0.32,"{""Answer"":""235"",""Confidence"":""0.32""}",,9.jpg,8,195.0
wgd_9_09,245.0,0.42,"{""Answer"":""245"",""Confidence"":""0.42""}",,9.jpg,9,195.0
wgd_9_10,240.0,0.32,"{""Answer"":""240"",""Confidence"":""0.32""}",,9.jpg,10,195.0
wgd_9_11,225.0,0.33,"{""Answer"":""225"",""Confidence"":""0.33""}",,9.jpg,11,195.0
wgd_9_12,235.0,0.41,"{""Answer"":""235"",""Confidence"":""0.41""}",,9.jpg,12,195.0
wgd_9_13,245.0,0.44,"{""Answer"":""245"",""Confidence"":""0.44""}",,9.jpg,13,195.0
wgd_9_14,225.0,0.33,"{""Answer"":""225"",""Confidence"":""0.33""}",,9.jpg,14,195.0
wgd_9_15,230.0,0.54,"{""Answer"":""230"",""Confidence"":""0.54""}",,9.jpg,15,195.0
wgd_9_16,235.0,0.33,"{""Answer"":""235"",""Confidence"":""0.33""}",,9.jpg,16,195.0
wgd_9_17,235.0,0.34,"{""Answer"":""235"",""Confidence"":""0.34""}",,9.jpg,17,195.0
wgd_9_18,215.0,0.41,"{""Answer"":""215"",""Confidence"":""0.41""}",,9.jpg,18,195.0
wgd_9_19,240.0,0.41,"{""Answer"":""240"",""Confidence"":""0.41""}",,9.jpg,19,195.0
wgd_9_20,235.0,0.43,"{""Answer"":""235"",""Confidence"":""0.43""}",,9.jpg,20,195.0
wgd_10_01,140.0,0.07,"{""Answer"":""140"",""Confidence"":""0.07""}",,10.jpg,1,130.0
wgd_10_02,145.0,0.18,"{""Answer"":""145"",""Confidence"":""0.18""}",,10.jpg,2,130.0
wgd_10_03,145.0,0.18,"{""Answer"":""145"",""Confidence"":""0.18""}",,10.jpg,3,130.0
wgd_10_04,155.0,0.18,"{""Answer"":""155"",""Confidence"":""0.18""}",,10.jpg,4,130.0
wgd_10_05,145.0,0.34,"{""Answer"":""145"",""Confidence"":""0.34""}",,10.jpg,5,130.0
wgd_10_06,145.0,0.34,"{""Answer"":""145"",""Confidence"":""0.34""}",,10.jpg,6,130.0
wgd_10_07,145.0,0.34,"{""Answer"":""145"",""Confidence"":""0.34""}",,10.jpg,7,130.0
wgd_10_08,150.0,0.42,"{""Answer"":""150"",""Confidence"":""0.42""}",,10.jpg,8,130.0
wgd_10_09,150.0,0.28,"{""Answer"":""150"",""Confidence"":""0.28""}",,10.jpg,9,130.0
wgd_10_10,145.0,0.34,"{""Answer"":""145"",""Confidence"":""0.34""}",,10.jpg,10,130.0
wgd_10_11,145.0,0.52,"{""Answer"":""145"",""Confidence"":""0.52""}",,10.jpg,11,130.0
wgd_10_12,145.0,0.43,"{""Answer"":""145"",""Confidence"":""0.43""}",,10.jpg,12,130.0
wgd_10_13,145.0,0.32,"{""Answer"":""145"",""Confidence"":""0.32""}",,10.jpg,13,130.0
wgd_10_14,145.0,0.49,"{""Answer"":""145"",""Confidence"":""0.49""}",,10.jpg,14,130.0
wgd_10_15,155.0,0.45,"{""Answer"":""155"",""Confidence"":""0.45""}",,10.jpg,15,130.0
wgd_10_16,145.0,0.52,"{""Answer"":""145"",""Confidence"":""0.52""}",,10.jpg,16,130.0
wgd_10_17,150.0,0.63,"{""Answer"":""150"",""Confidence"":""0.63""}",,10.jpg,17,130.0
wgd_10_18,145.0,0.43,"{""Answer"":""145"",""Confidence"":""0.43""}",,10.jpg,18,130.0
wgd_10_19,150.0,0.52,"{""Answer"":""150"",""Confidence"":""0.52""}",,10.jpg,19,130.0
wgd_10_20,145.0,0.38,"{""Answer"":""145"",""Confidence"":""0.38""}",,10.jpg,20,130.0
wgd_11_01,185.0,0.02,"{""Answer"":""185"",""Confidence"":""0.02""}",,11.jpg,1,215.0
wgd_11_02,190.0,0.18,"{""Answer"":""190"",""Confidence"":""0.18""}",,11.jpg,2,215.0
wgd_11_03,185.0,0.22,"{""Answer"":""185"",""Confidence"":""0.22""}",,11.jpg,3,215.0
wgd_11_04,185.0,0.23,"{""Answer"":""185"",""Confidence"":""0.23""}",,11.jpg,4,215.0
wgd_11_05,205.0,0.34,"{""Answer"":""205"",""Confidence"":""0.34""}",,11.jpg,5,215.0
wgd_11_06,210.0,0.32,"{""Answer"":""210"",""Confidence"":""0.32""}",,11.jpg,6,215.0
wgd_11_07,205.0,0.31,"{""Answer"":""205"",""Confidence"":""0.31""}",,11.jpg,7,215.0
wgd_11_08,205.0,0.55,"{""Answer"":""205"",""Confidence"":""0.55""}",,11.jpg,8,215.0
wgd_11_09,190.0,0.22,"{""Answer"":""190"",""Confidence"":""0.22""}",,11.jpg,9,215.0
wgd_11_10,182.0,0.38,"{""Answer"":""182"",""Confidence"":""0.38""}",,11.jpg,10,215.0
wgd_11_11,215.0,0.32,"{""Answer"":""215"",""Confidence"":""0.32""}",,11.jpg,11,215.0
wgd_11_12,185.0,0.42,"{""Answer"":""185"",""Confidence"":""0.42""}",,11.jpg,12,215.0
wgd_11_13,185.0,0.57,"{""Answer"":""185"",""Confidence"":""0.57""}",,11.jpg,13,215.0
wgd_11_14,195.0,0.41,"{""Answer"":""195"",""Confidence"":""0.41""}",,11.jpg,14,215.0
wgd_11_15,185.0,0.61,"{""Answer"":""185"",""Confidence"":""0.61""}",,11.jpg,15,215.0
wgd_11_16,195.0,0.63,"{""Answer"":""195"",""Confidence"":""0.63""}",,11.jpg,16,215.0
wgd_11_17,195.0,0.41,"{""Answer"":""195"",""Confidence"":""0.41""}",,11.jpg,17,215.0
wgd_11_18,205.0,0.46,"{""Answer"":""205"",""Confidence"":""0.46""}",,11.jpg,18,215.0
wgd_11_19,185.0,0.56,"{""Answer"":""185"",""Confidence"":""0.56""}",,11.jpg,19,215.0
wgd_11_20,195.0,0.56,"{""Answer"":""195"",""Confidence"":""0.56""}",,11.jpg,20,215.0
wgd_12_01,185.0,0.12,"{""Answer"":""185"",""Confidence"":""0.12""}",,12.jpg,1,185.0
wgd_12_02,180.0,0.18,"{""Answer"":""180"",""Confidence"":""0.18""}",,12.jpg,2,185.0
wgd_12_03,175.0,0.18,"{""Answer"":""175"",""Confidence"":""0.18""}",,12.jpg,3,185.0
wgd_12_04,185.0,0.18,"{""Answer"":""185"",""Confidence"":""0.18""}",,12.jpg,4,185.0
wgd_12_05,180.0,0.28,"{""Answer"":""180"",""Confidence"":""0.28""}",,12.jpg,5,185.0
wgd_12_06,175.0,0.28,"{""Answer"":""175"",""Confidence"":""0.28""}",,12.jpg,6,185.0
wgd_12_07,185.0,0.34,"{""Answer"":""185"",""Confidence"":""0.34""}",,12.jpg,7,185.0
wgd_12_08,185.0,0.34,"{""Answer"":""185"",""Confidence"":""0.34""}",,12.jpg,8,185.0
wgd_12_09,185.0,0.42,"{""Answer"":""185"",""Confidence"":""0.42""}",,12.jpg,9,185.0
wgd_12_10,185.0,0.34,"{""Answer"":""185"",""Confidence"":""0.34""}",,12.jpg,10,185.0
wgd_12_11,185.0,0.46,"{""Answer"":""185"",""Confidence"":""0.46""}",,12.jpg,11,185.0
wgd_12_12,180.0,0.36,"{""Answer"":""180"",""Confidence"":""0.36""}",,12.jpg,12,185.0
wgd_12_13,185.0,0.41,"{""Answer"":""185"",""Confidence"":""0.41""}",,12.jpg,13,185.0
wgd_12_14,185.0,0.34,"{""Answer"":""185"",""Confidence"":""0.34""}",,12.jpg,14,185.0
wgd_12_15,185.0,0.52,"{""Answer"":""185"",""Confidence"":""0.52""}",,12.jpg,15,185.0
wgd_12_16,185.0,0.42,"{""Answer"":""185"",""Confidence"":""0.42""}",,12.jpg,16,185.0
wgd_12_17,185.0,0.42,"{""Answer"":""185"",""Confidence"":""0.42""}",,12.jpg,17,185.0
wgd_12_18,190.0,0.41,"{""Answer"":""190"",""Confidence"":""0.41""}",,12.jpg,18,185.0
wgd_12_19,175.0,0.53,"{""Answer"":""175"",""Confidence"":""0.53""}",,12.jpg,19,185.0
wgd_12_20,190.0,0.52,"{""Answer"":""190"",""Confidence"":""0.52""}",,12.jpg,20,185.0
wgd_13_01,170.0,0.07,"{""Answer"":""170"",""Confidence"":""0.07""}",,13.jpg,1,195.0
wgd_13_02,175.0,0.19,"{""Answer"":""175"",""Confidence"":""0.19""}",,13.jpg,2,195.0
wgd_13_03,165.0,0.19,"{""Answer"":""165"",""Confidence"":""0.19""}",,13.jpg,3,195.0
wgd_13_04,175.0,0.32,"{""Answer"":""175"",""Confidence"":""0.32""}",,13.jpg,4,195.0
wgd_13_05,165.0,0.28,"{""Answer"":""165"",""Confidence"":""0.28""}",,13.jpg,5,195.0
wgd_13_06,165.0,0.38,"{""Answer"":""165"",""Confidence"":""0.38""}",,13.jpg,6,195.0
wgd_13_07,165.0,0.46,"{""Answer"":""165"",""Confidence"":""0.46""}",,13.jpg,7,195.0
wgd_13_08,165.0,0.42,"{""Answer"":""165"",""Confidence"":""0.42""}",,13.jpg,8,195.0
wgd_13_09,168.0,0.46,"{""Answer"":""168"",""Confidence"":""0.46""}",,13.jpg,9,195.0
wgd_13_10,165.0,0.54,"{""Answer"":""165"",""Confidence"":""0.54""}",,13.jpg,10,195.0
wgd_13_11,175.0,0.42,"{""Answer"":""175"",""Confidence"":""0.42""}",,13.jpg,11,195.0
wgd_13_12,175.0,0.55,"{""Answer"":""175"",""Confidence"":""0.55""}",,13.jpg,12,195.0
wgd_13_13,175.0,0.58,"{""Answer"":""175"",""Confidence"":""0.58""}",,13.jpg,13,195.0
