question_id,Answer,Confidence,raw,error,tok_in,tok_out,true_lifespan,min_age,sex,radius,best_answer,MAS
3788,92 years old,0.85,"```json
{""Reasoning"": ""Given that an American female has already lived to at least 88 years, I need to estimate her remaining life expectancy. According to US life tables, a woman who has reached 88 has a remaining life expectancy of approximately 4-5 years. This means her expected age at death would be around 92-93 years old. Women who reach 88 have already survived common mortality risks, so they represent a selected population with better health prospects than the general female population. The conditional life expectancy for an 88-year-old American woman is roughly 4.5 years, suggesting an expected final age around 92-93. For the confidence interval: the estimate of 92-93 should be within 9 years of the true value with high probability, as the 9-year band (83-101) is quite wide relative to typical variation in individual outcomes."", ""Answer"": ""92 years old"", ""Confidence"": 0.85}
```",,106,219,93.4,88,female,9,97.0,0.995472
3305,85 years old,0.72,"```json
{""Reasoning"": ""Using US life expectancy data: The average life expectancy for American females is approximately 79 years. However, we're given the condition that this woman has already lived to at least 64 years. Using conditional life expectancy tables, a 64-year-old American female has an average remaining life expectancy of approximately 21-22 years, which would put her expected age at death around 85-86 years. This is higher than the population average because survival to 64 already filters out early mortality risks. Looking at actuarial data, the conditional life expectancy for a 64-year-old US female is roughly 85 years. Given natural variation in lifespan and the fact that this is an average (not a guarantee), I'll estimate 85 years as the most probable value, with a range of uncertainty."", ""Answer"": ""85 years old"", ""Confidence"": 0.72}
```",,106,210,84.9,64,female,6,86.42,0.456096
705,77 years old,0.72,"```json
{""Reasoning"": ""To estimate life expectancy for an American male who has already lived to 35, I need to consider conditional life expectancy. According to US mortality data, American males have a life expectancy at birth of approximately 74-76 years. However, conditional life expectancy (given survival to 35) is higher because we've already filtered out early mortality risks. For a 35-year-old American male, conditional life expectancy is approximately 76-79 years of age at death. The most recent CDC data suggests roughly 77-78 years. Given the uncertainty in individual outcomes and variation in the population, a reasonable estimate is 77 years. The 6-year confidence interval would be 71-83 years. My estimate of 77 is centrally located in this range. The standard error around conditional life expectancy estimates at age 35 is relatively small (a few years), so there's decent confidence this falls within a 6-year band, though individual variation is large."", ""Answer"": ""77 years old"", ""Confidence"": 0.72}
```",,107,242,77.08,35,male,6,82.14,0.377483
985,81 years old,0.62,"```json
{""Reasoning"": ""To estimate the remaining lifespan of an American male who has already lived to 49, I need to consider conditional life expectancy. According to recent US mortality data, life expectancy at birth for American males is approximately 76 years. However, since this man has already survived to 49, he has passed through higher-mortality periods (accidents, suicides, etc. are more common in younger ages). For a 49-year-old male, the conditional remaining life expectancy is approximately 32-34 years, suggesting he would live to around 81-83 years old. Given that survival to 49 indicates he has made it through riskier periods, and accounting for the general trend that those who reach middle age tend to have longer remaining lifespans than the population average, I estimate he will live to approximately 80-82 years. I'll use 81 as my central estimate."", ""Answer"": ""81 years old"", ""Confidence"": 0.62}
```",,107,223,78.9,49,male,6,82.14,0.391505
1104,79 years old,0.45,"```json
{
  ""Reasoning"": ""To estimate the remaining lifespan of an American male who has already lived to 55, I need to consider conditional life expectancy. According to US life tables, the current life expectancy for American males at birth is approximately 76 years. However, for someone who has already survived to age 55, they have already avoided early mortality risks. Using conditional life expectancy data, an American male who reaches 55 has a remaining life expectancy of approximately 23-25 additional years, which would place their expected death age around 78-80 years. Considering current trends and that life expectancy has been relatively stable around 76 for males (with some recent fluctuations), and accounting for the survivor bias at age 55, a reasonable estimate for death age would be approximately 78-79 years. I'll estimate 79 years as the central estimate."",
  ""Answer"": ""79 years old"",
  ""Confidence"": 0.45
}
```",,107,223,79.94,55,male,5,82.3,0.342796
2014,103 years old,0.82,"```json
{
  ""Reasoning"": ""An American male who has reached 100 years old is in a highly selected population of long-lived individuals. According to actuarial data, the life expectancy for a 100-year-old American male is approximately 2-3 additional years, placing expected death around age 102-103. However, the question asks for a point estimate of age at death. Given that someone has already survived to 100, they've demonstrated genetic and health factors associated with longevity. The conditional life expectancy for males aged 100 is roughly 102-103 years. Some survive to 105+, but the median expectation is in the 102-104 range. I'll estimate 103 as a reasonable central estimate. For confidence: the range of 88-118 (±15 from 103) would capture the vast majority of outcomes for this population, as very few 100-year-olds live past 120, and the distribution is relatively concentrated around 102-105. This range should contain approximately 85-90% of outcomes."",
  ""Answer"": ""103 years old"",
  ""Confidence"": 0.82
}
```",,107,264,101.88,100,male,15,110.37,1.0
3256,84,0.75,"```json
{
  ""Reasoning"": ""Given that an American female has already lived to at least 61 years, I need to estimate her remaining life expectancy and add it to her current age. According to US life expectancy data, an American female at age 61 has an average remaining life expectancy of approximately 22-24 years. This would put her expected age at death around 83-85 years. Using 84 as a central estimate accounts for mortality rates, health variations, and the fact that she's already survived to 61. The uncertainty margin of ±17 years would create a range of 67-101 years, which is quite broad and should cover most plausible outcomes given population-level data."",
  ""Answer"": ""84"",
  ""Confidence"": 0.75
}
```",,106,184,84.31,61,female,17,82.63,0.922787
196,78 years old,0.95,"```json
{
  ""Reasoning"": ""To estimate the life expectancy of an American male who has already lived at least 9 years, I need to consider survivor bias. A male who has reached age 9 has already survived childhood mortality risks, so his conditional life expectancy is higher than at birth. According to US life expectancy data, an American male at birth has a life expectancy of approximately 76-78 years. However, for a 9-year-old male who has survived to this point, his conditional life expectancy would be approximately 9 + 68-70 = 77-79 years of age. Using recent CDC data, a 9-year-old American male can be expected to live to approximately 77-79 years old. I'll estimate 78 years as a reasonable middle estimate. For the confidence interval of ±17 years, this would range from 61 to 95 years old, which covers a very wide range that would encompass virtually all plausible outcomes for life expectancy."",
  ""Answer"": ""78 years old"",
  ""Confidence"": 0.95
}
```",,107,255,75.32,9,male,17,78.69,0.812819
733,77 years old,0.72,"```json
{""Reasoning"": ""To estimate the remaining lifespan of an American male who has already lived 36 years, I need to consider conditional life expectancy. According to US life expectancy data, the overall male life expectancy is approximately 76 years. However, for someone who has already survived to age 36, their conditional life expectancy is higher than the population average because they've already survived childhood and young adult mortality risks. For a 36-year-old American male, the conditional life expectancy is approximately 40-42 additional years, which would put their expected death age at around 76-78 years old. Using 77 years as a central estimate accounts for improved survival probabilities given he's already reached 36. The uncertainty range of ±14 years (63-91) covers substantial ground around this estimate."", ""Answer"": ""77 years old"", ""Confidence"": 0.72}
```",,107,204,77.19,36,male,14,79.92,0.74028
1497,86 years old,0.92,"```json
{
  ""Reasoning"": ""To estimate the remaining life expectancy of an American male who has already lived to 74, I need to use conditional life expectancy. According to recent US mortality data, a 74-year-old American male has an average remaining life expectancy of approximately 12-13 years. This means the average life expectancy at death would be around 86-87 years old. I'll use 86 as my central estimate. This is based on Social Security Administration and CDC life tables which show that males who reach 74 have a median additional lifespan putting them in the mid-to-late 80s. The uncertainty band of ±18 years would cover ages 68-104, which is quite wide and encompasses nearly all realistic outcomes for this population."",
  ""Answer"": ""86 years old"",
  ""Confidence"": 0.92
}
```",,107,201,85.53,74,male,18,92.0,0.999977
2413,80 years old,0.72,"```json
{""Reasoning"": ""To estimate the remaining lifespan of an American female who has lived at least 19 years, I need to consider life expectancy statistics. According to recent CDC data, the life expectancy for American females is approximately 79-80 years. However, since this female has already survived to age 19, I should use conditional life expectancy. A 19-year-old American female has a remaining life expectancy of approximately 60-62 years, which would put her expected age at death around 79-81 years. The most reasonable estimate is approximately 80 years old at death. For the confidence interval: the question asks how certain I am that my answer is within 14 years of the true value, meaning between 66-94 years old. Given that life expectancy follows a distribution with standard deviation around 15-18 years, and 14 years represents roughly one standard deviation, I would estimate approximately 68% of the population falls within this range using normal distribution properties. However, accounting for uncertainty in my estimate and individual variation, I'd be reasonably confident this range captures most outcomes."", ""Answer"": ""80 years old"", ""Confidence"": 0.72}
```",,106,267,80.84,19,female,14,83.97,0.778149
755,78 years old,0.78,"```json
{""Reasoning"": ""To estimate life expectancy for an American male who has already lived to 37, I need to consider conditional life expectancy. According to recent US life tables, the overall life expectancy for American males at birth is approximately 73-76 years. However, for someone who has already survived to age 37, their conditional life expectancy is higher because they've already avoided early mortality risks. For a 37-year-old American male, the conditional life expectancy is approximately 40-42 additional years, putting expected death age around 77-79 years old. I'll estimate 78 years as a reasonable midpoint. For the confidence question: the range of 78±16 years gives us 62-94 years. This range captures most plausible outcomes for an average American male, though outliers exist. Given normal variation in health outcomes and the wide band, I'm fairly confident the true conditional life expectancy falls within this range."", ""Answer"": ""78 years old"", ""Confidence"": 0.78}
```",,107,232,77.31,37,male,16,79.12,0.80075
2665,82 years old,0.72,"```json
{""Reasoning"": ""To estimate the remaining lifespan of an American female who has already lived 32 years, I should use life expectancy data. According to current US vital statistics, the overall female life expectancy at birth is approximately 79 years. However, since this woman has already survived to age 32, her conditional life expectancy is higher than the population average (survivorship bias). Using actuarial data, an American female at age 32 has an expected additional lifespan of roughly 51-52 years, which would put her death around age 83-84. The current life expectancy for American women at age 32 is approximately 82-84 years. Given the relatively stable mortality rates in developed countries and actuarial tables, I'll estimate 82 years as the modal expectation. My uncertainty comes from individual variation (genetics, lifestyle, healthcare access, accidents, diseases) and the inherent unpredictability of future events over a 50-year horizon."", ""Answer"": ""82 years old"", ""Confidence"": 0.72}
```",,106,239,81.35,32,female,6,86.42,0.413008
1835,94 years old,0.72,"```json
{
  ""Reasoning"": ""An American male who has reached 91 years old is in the upper tail of the survival distribution. According to US life expectancy data, males who reach 91 have already survived well past the average life expectancy (~76 years). For those aged 91, life tables indicate the remaining life expectancy is approximately 4-5 additional years. This would suggest an expected death age around 95-96 years. However, the distribution of remaining lifespans for 91-year-olds is right-skewed, with some living considerably longer (some to 100+). The median remaining lifespan for a 91-year-old male is approximately 4 years, suggesting a median death age near 95. Given the question asks for a point estimate of 'when he will die,' using the conditional life expectancy (life expectancy given survival to 91) of approximately 94-95 years is reasonable. I'll estimate 94 years as a slightly conservative central estimate. For the confidence that this is within 16 years: the range would be 78-110 years. Given that he's already 91, any estimate between 91-110 would be within 16 years. The uncertainty in individual outcomes is high, but the conditional distribution is fairly concentrated. I'd estimate roughly 70-75% confidence the true value falls within this range, accounting for the high variance in individual lifespans despite concentrated conditional expectancy."",
  ""Answer"": ""94 years old"",
  ""Confidence"": 0.72
}
```",,107,348,94.6,91,male,16,106.99,1.0
2689,83 years old,0.72,"```json
{""Reasoning"": ""To estimate life expectancy for an American female who has already lived to age 33, I need to consider: 1) Current US female life expectancy at birth is approximately 79 years, 2) However, conditional life expectancy (given she's already reached 33) is higher than life expectancy at birth, 3) According to US mortality data, a 33-year-old female has a remaining life expectancy of roughly 49-50 years, 4) This means she would be expected to live to approximately 33 + 49.5 = 82.5 years, 5) Rounding to 83 years as the estimate. The estimate of within 10 years means between 73-93 years old. Given that this is based on aggregate population data and individual variation is substantial, but the estimate uses reliable actuarial data, I'd estimate moderate-to-good confidence. Major sources of uncertainty include: individual health status (unknown), socioeconomic factors (unknown), future medical advances, lifestyle factors. However, population-level estimates are generally reliable within ±10 years for a 33-year-old."", ""Answer"": ""83 years old"", ""Confidence"": 0.72}
```",,106,280,81.41,33,female,10,85.41,0.628583
2111,80 years old,0.88,"```json
{
  ""Reasoning"": ""To estimate the life expectancy of an American female who has already lived at least 4 years, I need to consider current US life expectancy data. According to recent CDC data, the overall life expectancy for American females is approximately 79-80 years. For a female who has already survived to age 4, infant and early childhood mortality risks have been largely eliminated, which actually slightly increases her expected lifespan compared to life expectancy at birth. Accounting for the survivor bias and current actuarial tables, a female aged 4 would be expected to live to approximately 80-81 years old. This accounts for ongoing mortality risks from accidents, disease, and other causes throughout her life. The estimate of 80 years represents a reasonable midpoint for current US female life expectancy."",
  ""Answer"": ""80 years old"",
  ""Confidence"": ""0.88""
}
```",,106,207,80.66,4,female,12,84.74,0.709182
2372,80 years,0.78,"```json
{""Reasoning"": ""An American female who has lived to at least 17 years old has already survived childhood and adolescent mortality risks. According to CDC data, the current life expectancy for American females is approximately 79-80 years. Since she has already reached 17, we should condition on this survival. The conditional life expectancy for a 17-year-old American female would be approximately 17 + (remaining life expectancy from age 17), which is roughly 17 + 62-63 years, giving us approximately 79-80 years total lifespan. This aligns with overall female life expectancy. The question asks if my answer is within 13 years of the true value - so the range would be 66-92 years. Given that female life expectancy in the US is well-documented around 79-80 years, and most deaths cluster within a reasonable distribution around this mean, an estimate of 80 years should fall comfortably within this 13-year band with high probability. The standard deviation of lifespans is roughly 15-17 years, so being within 13 years of the mean covers a substantial portion of the distribution."", ""Answer"": ""80 years"", ""Confidence"": 0.78}
```",,106,280,80.8,17,female,13,84.36,0.745668
3899,96 years old,0.72,"```json
{
  ""Reasoning"": ""An American female who has already lived to 93 years has survived past the current female life expectancy in the US (about 79 years). At age 93, she represents a survivor who has already exceeded average lifespan. Using life tables for US females aged 93, the conditional life expectancy (expected additional years lived) is approximately 4-5 years, putting her expected death age around 97-98 years. However, the distribution of remaining lifespans at age 93 is right-skewed, with some living significantly longer. A reasonable point estimate considering the median/mode of remaining lifespans would be around 96-97 years. Given the uncertainty in individual outcomes and variation in health status, I'll estimate 96 years as a reasonable central estimate."",
  ""Answer"": ""96 years old"",
  ""Confidence"": 0.72
}
```",,106,206,96.64,93,female,20,104.43,1.0
731,79 years old,0.72,"```json
{""Reasoning"": ""To estimate the remaining life expectancy of an American male who has already lived to 36, I need to consider: 1) Current US life expectancy at birth is approximately 76 years for males. 2) However, conditional life expectancy (given he's already survived to 36) is higher than life expectancy at birth, because he's already survived childhood/young adult mortality risks. 3) For a 36-year-old American male, remaining life expectancy is approximately 42-45 years, which would put death around age 78-81. 4) I'll estimate 79 as the midpoint. 5) This accounts for average mortality patterns, but individual variation is significant based on health, socioeconomic status, and lifestyle factors. 6) The uncertainty range of ±12 years (67-91) covers most plausible outcomes for an average American male."", ""Answer"": ""79 years old"", ""Confidence"": 0.72}
```",,107,224,77.19,36,male,12,80.62,0.668867
2458,80 years old,0.87,"```json
{""Reasoning"": ""To estimate the life expectancy of an American female who has already lived to at least 21 years old, I need to consider: (1) Current US life expectancy for females is approximately 79-80 years; (2) Given she has survived to age 21, she has already passed childhood mortality risks, which slightly improves her expected lifespan compared to birth; (3) For a 21-year-old American female, remaining life expectancy is approximately 59-60 years, putting her expected death age around 80-81 years; (4) This accounts for current mortality rates, healthcare access, and population averages; (5) The question asks if my answer is within 19 years of the true value, meaning a range of roughly 61-99 years old would satisfy this criterion."", ""Answer"": ""80 years old"", ""Confidence"": 0.87}
```",,106,206,80.9,21,female,19,81.64,0.893028
1779,92 years old,0.72,"```json
{
  ""Reasoning"": ""An American male who has reached 88 years old has already survived to a relatively advanced age. According to US life expectancy data, the conditional life expectancy for an 88-year-old male is approximately 5-6 additional years. This means the expected age at death would be around 93-94 years old. The conditional life expectancy at advanced ages is based on actuarial tables that account for the selection effect (those who reach 88 are healthier than average). However, there is significant individual variation - some will die soon, others will live into their late 90s or beyond. The distribution is right-skewed at this age. A reasonable point estimate would be 92-93 years, accounting for the median survivor in this cohort. This puts the estimate around 4-5 years remaining, or death around age 92-93."",
  ""Answer"": ""92 years old"",
  ""Confidence"": 0.72
}
```",,107,224,92.58,88,male,20,104.14,1.0
2398,81 years,0.87,"```json
{""Reasoning"": ""According to US life expectancy data, American females have a life expectancy at birth of approximately 79 years. However, since we're conditioning on the person having already lived to at least 18 years, we need to adjust this estimate. For a female who has already reached 18, her remaining life expectancy is longer than the overall life expectancy (due to conditional probability - she's already survived childhood/young adult mortality risks). According to actuarial tables, an 18-year-old American female has a remaining life expectancy of approximately 61-63 years, putting her expected age at death around 79-81 years. This aligns with overall female life expectancy. I'll estimate 81 years as the central estimate. For the confidence interval of ±19 years, that would be a range of 62-100 years. Given the distribution of female lifespans in the US follows roughly a normal distribution centered around 79-81, the vast majority of females will die between ages 60-100, making this interval quite broad and capturing most outcomes. I'd estimate roughly 85-90% confidence that the true age falls within this range."", ""Answer"": ""81 years"", ""Confidence"": 0.87}
```",,106,278,80.82,18,female,19,81.64,0.892686
3179,80 years old,0.75,"```json
{""Reasoning"": ""To estimate the remaining lifespan of an American female who has already lived to 57, I need to consider: 1) Current US life expectancy for females is approximately 79 years. 2) However, conditional life expectancy (given she's already 57) is higher than birth life expectancy. 3) A 57-year-old American female can expect to live roughly 20-25 more years on average. 4) This would put her death around age 77-82. 5) The median estimate would be approximately 80 years old. 6) For confidence that the estimate is within 20 years (60-100): Given normal variation in lifespan and that most Americans die between 70-90, there's high probability the true value falls within this range. However, individual variation is substantial."", ""Answer"": ""80 years old"", ""Confidence"": ""0.75""}
```",,106,210,83.63,57,female,20,81.12,0.955365
1128,80 years old,0.72,"```json
{""Reasoning"": ""To estimate the remaining life expectancy for an American male aged 56+, I need to consider: 1) Current US life expectancy at birth is approximately 73-74 years for males. 2) However, conditional life expectancy (for someone who has already reached 56) is higher. 3) According to US mortality data, a 56-year-old male has an average remaining life expectancy of approximately 24-26 years. 4) This would put average death age around 80-82 years. 5) I'll estimate 80 years as a reasonable central estimate. 6) For the confidence: The question asks about being within 9 years (so 71-89 age range). Given normal variation in lifespans and that life expectancy estimates are fairly reliable at the population level, I'd estimate roughly 70-75% of American males aged 56 will die within this range. However, there's individual uncertainty, so I'll be somewhat conservative."", ""Answer"": ""80 years old"", ""Confidence"": 0.72}
```",,107,245,80.15,56,male,9,81.5,0.58174
1582,87,0.45,"```json
{
  ""Reasoning"": ""To estimate the remaining lifespan of an American male who has already lived to 79, I need to consider conditional life expectancy. According to US life tables, the life expectancy at birth for American males is approximately 74-76 years. However, for someone who has already survived to age 79, we're looking at conditional life expectancy - the expected additional years given they've already reached that age. Men who reach 79 have already survived most major mortality risks of younger ages. Using actuarial data, males aged 79 have an average remaining life expectancy of approximately 8-9 additional years. This would put the expected age at death around 87-88 years. The Social Security Administration data suggests that a 79-year-old male has roughly an 8.5 year remaining life expectancy on average, pointing to an expected death age near 87-88."",
  ""Answer"": ""87"",
  ""Confidence"": 0.45
}
```",,107,226,87.64,79,male,3,82.53,0.396771
2840,82 years,0.45,"```json
{""Reasoning"": ""To estimate the remaining lifespan of an American female who has already lived at least 41 years, I need to consider conditional life expectancy. According to recent US life expectancy data, the overall life expectancy for American females is approximately 79 years. However, since this woman has already survived to age 41, we should use conditional life expectancy - the expected lifespan given that she has reached 41. For a 41-year-old American female, the conditional life expectancy is approximately 82-83 years. This accounts for survivor bias: those who have made it to 41 have already avoided early mortality risks. The actuarial tables suggest a 41-year-old female can expect to live roughly 41-42 more years on average, putting her expected death age at around 82-83 years. Given the uncertainty in individual variation and changes in mortality trends, I'll estimate 82 years as a reasonable central estimate."", ""Answer"": ""82 years"", ""Confidence"": 0.45}
```",,106,234,81.93,41,female,1,86.99,0.073164
229,78 years old,0.65,"```json
{
  ""Reasoning"": ""To estimate the life expectancy of an American male who has already lived at least 11 years, I need to consider conditional life expectancy. The condition that he has survived to age 11 already filters out early childhood mortality. For an American male who has reached age 11, I should look at life expectancy tables conditional on surviving to that age. According to CDC and actuarial data, an 11-year-old American male has a life expectancy of approximately 67-68 additional years, which would put his expected age at death around 78-79 years old. This accounts for current U.S. mortality patterns, considering factors like disease, accidents, and lifestyle. The U.S. male life expectancy at birth is approximately 74-76 years, but conditional life expectancy at age 11 is higher because he has already survived the riskier early years."",
  ""Answer"": ""78 years old"",
  ""Confidence"": 0.65
}
```",,107,228,75.34,11,male,10,81.23,0.576129
3395,84 years old,0.72,"```json
{
  ""Reasoning"": ""An American female who has lived to at least 68 years old has already survived to a point where life expectancy calculations change. According to CDC data, the overall life expectancy for American females is approximately 79 years. However, conditional life expectancy (given that someone has already reached 68) is higher. For a 68-year-old American female, the conditional life expectancy is approximately 84-85 years. This accounts for survivorship bias - those who have already reached 68 are likely to live longer than the population average. Given current mortality rates and healthcare access, a reasonable estimate would be around 84-85 years of age at death."",
  ""Answer"": ""84 years old"",
  ""Confidence"": 0.72
}
```",,106,180,85.79,68,female,16,84.0,0.968109
869,80 years old,0.72,"```json
{
  ""Reasoning"": ""To estimate the remaining life expectancy of an American male who has survived to age 43, I need to consider conditional life expectancy. According to US CDC data, life expectancy at birth for American males is approximately 73-74 years. However, for someone who has already survived to 43, we use conditional life expectancy tables. For a 43-year-old American male, the remaining life expectancy is approximately 37-38 years, which means expected age at death would be around 80-81 years. This accounts for the fact that having survived to 43, he has already passed several high-mortality risk periods (accidents, suicide, overdose in young adulthood). The conditional life expectancy for a 43-year-old male in the US is roughly 80-81 years of age."",
  ""Answer"": ""80 years old"",
  ""Confidence"": 0.72
}
```",,107,214,78.05,43,male,10,81.23,0.592793
3896,97 years old,0.92,"```json
{
  ""Reasoning"": ""An American female who has already lived to 93 years old is in the upper tail of the survival distribution. According to CDC data, life expectancy at birth for American females is ~79 years, but conditional life expectancy increases significantly for those who reach 93. For a 93-year-old American female, the remaining life expectancy is approximately 4-5 years. This would put expected death age around 97-98 years. However, those who reach 93 represent a selected, healthier population with better survival prospects than average. Using Social Security Administration life tables for this cohort, the median additional lifespan is roughly 4-5 years, suggesting a central estimate around 97-98 years. I'll estimate 97 years as the point estimate. The range of ±17 years would be 80-114 years, which covers nearly all reasonable outcomes for this conditional distribution."",
  ""Answer"": ""97 years old"",
  ""Confidence"": 0.92
}
```",,106,234,96.64,93,female,17,107.1,1.0
