question_id,Answer,Confidence,raw,error,tok_in,tok_out,true_lifespan,min_age,sex,radius,best_answer,MAS
1104,79,0.42,"{""Reasoning"":""We want the expected age at death for an American male conditional on having already lived to at least 55. The relevant quantity is the remaining life expectancy at age 55 plus 55. In the U.S., a male who has reached 55 typically has about 24 additional years of life expectancy, giving an estimated age at death around 79. Because individual lifespans vary and the exact value depends on the cohort and year of mortality tables used, there is some uncertainty, but the estimate should be reasonably close to typical actuarial tables."",""Answer"":""79"",""Confidence"":""0.42""}",,93,128,79.94,55,male,5,82.3,0.342796
2014,103,0.99,"{""Reasoning"":""We need estimate the expected age at death given the person is an American male who has already lived to at least 100. A reasonable proxy is the conditional life expectancy of a 100-year-old American man. In modern U.S. mortality tables, a 100-year-old male typically has a remaining life expectancy of only a few years, often around 2.5 to 3.5 years. That puts the expected age at death around 102.5 to 103.5. Rounding to a single estimate, 103 is a sensible midpoint. For uncertainty: because centenarian mortality is fairly concentrated at these ages and the question only asks within 15 years, being off by more than 15 years would mean the true value is below 88 or above 118, which is very unlikely for an American male who has already reached 100. So confidence that the estimate is within 15 years of the true value should be very high, around 0.99."",""Answer"":""103"",""Confidence"":""0.99""}",,93,223,101.88,100,male,15,110.37,1.0
3256,85,0.85,"{""Reasoning"":""We need estimate the remaining lifespan conditional on an American female having already lived to at least 61. A reasonable anchor is current U.S. female life expectancy at age 61, which is roughly into the mid-to-late 80s for many cohorts, though somewhat lower or higher depending on era and socioeconomic factors. Since the prompt says 'has lived at least 61 years,' the best simple estimate is her age at death will be around the mid-80s. To answer the uncertainty request, being within 17 years of the true value means the interval 68 to 102 if estimating 85. For a woman who has already reached 61, that is a fairly wide band and should capture the true age at death with high probability, though not certainty, because mortality after 61 still has meaningful spread. A reasonable confidence is around 0.85."",""Answer"":""85"",""Confidence"":""0.85""}",,92,199,84.31,61,female,17,82.63,0.922787
196,72,0.8,"{""Reasoning"":""We want the expected age at death for an American male who has already lived at least 9 years, so conditioning on survival to age 9. In the U.S., once a male has reached age 9, his remaining life expectancy is still well over 60 years, putting expected age at death in the low 70s. A reasonable estimate is around 72 years old. For the uncertainty question: being within 17 years of the true expected value means between about 55 and 89 if the true value is near 72. Since the estimate is based on broad life expectancy patterns and the range is fairly wide, I’m moderately confident, around 0.8, that the estimate is within 17 years of the true value."",""Answer"":""72"",""Confidence"":""0.8""}",,93,175,75.32,9,male,17,78.69,0.812819
733,82,0.85,"{""Reasoning"":""We want the expected age at death for an American male who has already survived to at least age 36. A reasonable estimate is to start from typical U.S. male life expectancy and condition on survival to 36. For American males, conditional remaining life expectancy at 36 is roughly the high 40s more years, putting expected age at death around the low to mid 80s. A central estimate of about 82 is reasonable. As for certainty within 14 years, the interval 68 to 96 is quite wide relative to typical variation, so confidence should be fairly high but not extreme; about 0.85 seems reasonable."",""Answer"":""82"",""Confidence"":""0.85""}",,93,148,77.19,36,male,14,79.92,0.74028
1497,85,0.82,"{""Reasoning"":""We need an estimate of remaining lifespan conditional on an American male already having reached age 74. A reasonable way to approximate this is to use typical U.S. male life expectancy at age 74, which is roughly another 10 to 12 years. That suggests an average age at death around 84 to 86. Because the question asks for an estimate of how old he will be when he dies, I’ll use a midpoint near 85. For certainty within 18 years of the true value, the true age would need to fall between about 67 and 103 if the estimate is 85, and that range captures most plausible deaths for a 74-year-old American male, though not all. So confidence should be fairly high, but not near certain."",""Answer"":""85"",""Confidence"":""0.82""}",,93,179,85.53,74,male,18,92.0,0.999977
2413,81,0.78,"{""Reasoning"":""For an American female who has already lived at least 19 years, a reasonable estimate of age at death is based on typical U.S. female life expectancy conditional on surviving to age 19. In the U.S., females who reach 19 often live into their late 70s or early 80s. A central estimate is around 81 years old. For being within 14 years of the true value, the acceptable range would be roughly 67 to 95. Given the broadness of that range and the clustering of female age-at-death around the late 70s/80s, I am fairly confident the estimate falls within 14 years."",""Answer"":""81"",""Confidence"":""0.78""}",,92,158,80.84,19,female,14,83.97,0.778149
755,78,0.85,"{""Reasoning"":""We want the expected age at death for an American male who has already reached age 37. Conditional on surviving to 37, his remaining life expectancy is roughly the average remaining years for men at that age. In the U.S., a 37-year-old male today can typically expect to live into his late 70s, around 77-79 years old, depending on year and data source. A reasonable single-number estimate is 78. For the uncertainty request: being within 16 years of the true age at death means a wide interval, roughly 62 to 94 if the estimate is 78. That is a fairly broad band around the estimate, so the probability of being inside it should be high. Given adult male lifespan variability, I’d put this at about 0.85."",""Answer"":""78"",""Confidence"":""0.85""}",,93,186,77.31,37,male,16,79.12,0.80075
2665,82,0.63,"{""Reasoning"":""For an American female who has already reached age 32, a reasonable estimate of her age at death is based on remaining life expectancy from U.S. life tables. A woman alive at 32 in the U.S. today typically has roughly 50 more years of life expectancy, putting average age at death around the low 80s. Because the question asks for an estimate rather than a precise actuarial value, I’ll use about 82 years old. The chance that this estimate is within 6 years of the true value is fairly high but not certain, since individual lifespans vary widely and averages shift by cohort, health, and lifestyle."",""Answer"":""82"",""Confidence"":""0.63""}",,92,155,81.35,32,female,6,86.42,0.413008
1835,95,0.99,"{""Reasoning"":""We need estimate conditional remaining lifespan for an American male who has already reached age 91. At that age, average remaining life expectancy is only a few more years, but there is still a substantial tail. A reasonable point estimate is around 94–95 years old at death. To choose a single value, I’ll use 95 as a rounded estimate. Being within 16 years means the true age at death is between 79 and 111, which is extremely likely for someone who has already survived to 91; almost all such individuals will die within that band. So confidence should be very high, near 1."",""Answer"":""95"",""Confidence"":""0.99""}",,93,150,94.6,91,male,16,106.99,1.0
2689,85,0.78,"{""Reasoning"":""We need estimate remaining life expectancy for an American female who has already reached age 33. A rough actuarial estimate from U.S. life tables: female life expectancy at birth is about 80+ years, and conditional on surviving to 33 it is slightly higher than birth life expectancy minus early mortality. A reasonable estimate for expected age at death is around the mid-80s, roughly 83 to 86. Choosing the center gives about 85 years old."",""Answer"":""85"",""Confidence"":""0.78""}",,92,112,81.41,33,female,10,85.41,0.628583
2111,80,0.7,"{""Reasoning"":""For an American female who has already survived to at least age 4, the best estimate for age at death is the remaining life expectancy at age 4 added to 4. In the U.S., females who have reached age 4 typically have a life expectancy in the high 70s to around 80 years old overall, so a reasonable single-number estimate is about 80 years old at death. Because individual lifespans vary widely and the question asks whether the estimate is within 12 years of the true value, a rough but meaningful confidence is around 0.7."", ""Answer"":""80"", ""Confidence"":""0.7""}",,92,138,80.66,4,female,12,84.74,0.709182
2372,82,0.82,"{""Reasoning"":""A woman who has already lived to age 17 in the United States has a life expectancy from that point that is typically around the late 70s to early 80s, based on modern U.S. female mortality rates. A reasonable point estimate for her age at death is about 82 years old. Since the question asks how certain I am that this estimate is within 13 years of the true value, the interval 69 to 95 is quite broad and covers most plausible outcomes for a U.S. female who has already reached 17, so my confidence is fairly high, though not near absolute because individual outcomes vary widely."",""Answer"":""82"",""Confidence"":""0.82""}",,92,152,80.8,17,female,13,84.36,0.745668
3899,96,0.99,"{""Reasoning"":""An American female who has already lived to at least 93 has a remaining life expectancy that is typically only a few more years, since mortality risk rises steeply at very advanced ages. A reasonable point estimate is around age 96 to 97 at death. I will choose 96 as a simple estimate. Being within 20 years means the true age would need to be between 76 and 116, which is overwhelmingly likely for a woman already age 93, so the confidence is very high."", ""Answer"":""96"", ""Confidence"":""0.99""}",,92,127,96.64,93,female,20,104.43,1.0
731,79,0.72,"{""Reasoning"":""For an American male who has already lived to at least age 36, the relevant estimate is his remaining life expectancy conditional on being alive at 36. In the U.S., a man who has reached 36 can often expect to live into his late 70s, roughly around 79–80 years old on average, depending on cohort and year. Since the question asks for an estimate of age at death, the best single-point estimate is around 79. The uncertainty about being within 12 years is fairly high because individual lifespans vary substantially, but a 12-year window around 79 (roughly ages 67 to 91) covers a large share of outcomes for a 36-year-old American male."",""Answer"":""79"",""Confidence"":""0.72""}",,93,171,77.19,36,male,12,80.62,0.668867
2458,84,0.88,"{""Reasoning"":""For an American female who has already survived to age 21, the remaining life expectancy is typically in the low 60s. Adding that to 21 gives an expected age at death around the low 80s. A reasonable point estimate is about 84 years old. Being within 19 years of the true value means the true age would lie roughly between 65 and 103, which is a fairly wide interval for lifespan estimation, so confidence is high."", ""Answer"":""84"", ""Confidence"":""0.88""}",,92,119,80.9,21,female,19,81.64,0.893028
1779,94,0.99,"{""Reasoning"":""We need estimate the eventual age at death conditional on an American male already having reached at least 88. This is essentially a conditional life expectancy / remaining lifetime question. For U.S. males who have already survived to 88, the expected remaining life is several years, with typical median age at death in the low-to-mid 90s. A reasonable point estimate is about 94 years old at death. Since the question asks how certain we are that the answer is within 20 years of the true value, being off by more than 20 years would mean the true age is below 74 or above 114, which is extremely unlikely for an American male who has already reached 88. So confidence should be very high, around 0.99."",""Answer"":""94"",""Confidence"":""0.99""}",,93,177,92.58,88,male,20,104.14,1.0
2398,85,0.88,"{""Reasoning"":""A U.S. female who has already reached age 18 has a remaining life expectancy well into her 80s based on current actuarial life tables. Since the question asks for the age at death conditional on having already lived at least 18 years, a reasonable point estimate is around 85 years old. Being within 19 years of 85 means the true age would lie roughly between 66 and 104, which covers the vast majority of plausible lifespans for an American woman who has already reached 18. So the probability of being within 19 years is fairly high, though not certain because individual longevity varies widely."",""Answer"":""85"",""Confidence"":""0.88""}",,92,151,80.82,18,female,19,81.64,0.892686
3179,85,0.93,"{""Reasoning"":""For an American female who has already lived to age 57, the remaining life expectancy is typically around the late 20s to early 30s years, depending on current age and cohort. That suggests an expected age at death in the mid-to-late 80s. A reasonable single-point estimate is about 85 years old. Because female life expectancy in the U.S. at age 57 is fairly well studied and the spread around the mean is moderate, I am fairly confident the estimate is within 20 years of the true value."", ""Answer"":""85"", ""Confidence"":""0.93""}",,92,130,83.63,57,female,20,81.12,0.955365
1128,80,0.67,"{""Reasoning"":""We want an estimate of the eventual age at death for an American male who has already survived to at least age 56. Conditioning on having reached 56 raises expected lifespan above birth-based life expectancy, because the person has already survived earlier mortality risk. For U.S. males, remaining life expectancy at age 56 is roughly around 23-25 additional years, depending on cohort and era, which puts the expected age at death near 79-81. A reasonable single-point estimate is about 80 years old. For the probability of being within 9 years of the true age, a ±9-year interval around 80 is 71 to 89. Since adult age-at-death distributions for males are fairly spread out but still centered near the late 70s/early 80s, a rough chance of landing within that band is around two-thirds."",""Answer"":""80"",""Confidence"":""0.67""}",,93,198,80.15,56,male,9,81.5,0.58174
1582,87,0.65,"{""Reasoning"":""We want the expected age at death conditional on an American male having already reached age 79. From U.S. life tables, once a male reaches 79, the remaining life expectancy is roughly around 8 years, putting expected age at death near 87. Survival to 79 also indicates above-average longevity, but 79 is not so extreme that the conditional mean should be dramatically higher than the late 80s. A reasonable point estimate is therefore about 87 years old. For the probability of being within 3 years of the true conditional expectation, a ±3-year band around 87 is fairly plausible but not highly certain because the exact value depends on the specific life table year, cohort effects, and whether the question means current period life expectancy or cohort expectation. I would put moderate confidence at about 0.65."",""Answer"":""87"",""Confidence"":""0.65""}",,93,191,87.64,79,male,3,82.53,0.396771
2840,83,0.05,"{""Reasoning"":""For an American female who has already survived to age 41, the relevant quantity is remaining life expectancy at age 41 rather than life expectancy at birth. In the U.S., a woman around age 41 typically has about 40–44 additional years of expected life, putting expected age at death in the low 80s. A reasonable single-number estimate is about 83 years old. Because individual lifespan varies a lot and the estimate is based on a population average, I am not very certain it will be within 1 year of the true value for any specific person."",""Answer"":""83"",""Confidence"":""0.05""}",,92,140,81.93,41,female,1,86.99,0.073164
229,72,0.8,"{""Reasoning"":""We want the expected age at death for an American male who has already survived to at least age 11. Conditioning on having reached 11 removes early-childhood mortality, so the estimate should be based on remaining life expectancy at age 11, not at birth. For U.S. males, life expectancy at age 11 is roughly in the low 70s in terms of age at death, because a boy who has survived to 11 typically has about 60+ more years remaining. A reasonable single-point estimate is around 72 years old. The uncertainty band is fairly wide because mortality varies by cohort, health, and time period, but asking whether the estimate is within 10 years of the true value allows a moderate confidence. I’d place the chance of being within 10 years at around 0.8."",""Answer"":""72"",""Confidence"":""0.8""}",,93,190,75.34,11,male,10,81.23,0.576129
3395,87,0.84,"{""Reasoning"":""A woman who has already reached age 68 in the U.S. has a remaining life expectancy of roughly 18 to 20 more years based on contemporary life tables. That puts her expected age at death around 86 to 88. A reasonable single-number estimate is 87. Since the question asks how certain I am that the estimate is within 16 years of the true value, that is a very wide window; for someone already age 68, the probability of dying between about 71 and 103 is high. So the confidence is fairly strong, though not near certain because individual longevity varies a lot."",""Answer"":""87"",""Confidence"":""0.84""}",,92,148,85.79,68,female,16,84.0,0.968109
869,79,0.78,"{""Reasoning"":""For an American male who has already reached age 43, the relevant estimate is conditional life expectancy at age 43, not life expectancy at birth. In the U.S., a man who has survived to his early 40s typically has roughly 35 more years of expected life remaining, putting expected age at death around the late 70s to about 80. A reasonable single-point estimate is 79 years old. Because individual lifespan varies substantially and the exact value depends on cohort, health, and time period, I’m moderately confident but not highly certain that the estimate is within 10 years of the true value."",""Answer"":""79"",""Confidence"":""0.78""}",,93,143,78.05,43,male,10,81.23,0.592793
3896,96,0.95,"{""Reasoning"":""For an American female who has already lived to at least 93, the remaining life expectancy is typically only a few more years, since mortality rates rise sharply at advanced ages. A reasonable estimate for age at death is around 96. To be within 17 years of the true value means being within a very wide range from 79 to 113, which should be quite likely given the uncertainty and the narrow possible age range for someone already 93+. So I am fairly confident."",""Answer"":""96"",""Confidence"":""0.95""}",,92,115,96.64,93,female,17,107.1,1.0
2812,82,0.78,"{""Reasoning"":""For an American female who has already lived to at least age 39, a reasonable estimate is to use remaining life expectancy from U.S. life tables. Women at that age typically live into their late 70s or early 80s, so a midpoint estimate is around 82. The uncertainty within 13 years is fairly high because individual longevity varies, but life tables make it plausible that the true age at death is between roughly 69 and 95, which covers most outcomes."",""Answer"":""82"",""Confidence"":""0.78""}",,92,122,81.79,39,female,13,84.36,0.751519
1309,83,0.9,"{""Reasoning"":""We need estimate remaining lifespan conditional on an American male having already reached age 65. For U.S. males, life expectancy at age 65 is roughly in the low-to-mid 80s overall, meaning about 17-19 additional years after 65. That puts the expected age at death around 82-84. Since the question asks for a single estimate, I’ll choose 83. For confidence within 10 years, the distribution is fairly spread out but most such men die between about 73 and 93, so being within 10 years of the true average/typical value is very likely. Still, uncertainty in exact conditional life expectancy and variation by cohort make it not near-certain, so I’d put it around 0.9."",""Answer"":""83"",""Confidence"":""0.9""}",,93,179,82.48,65,male,10,81.23,0.710057
3976,100,0.98,"{""Reasoning"":""We’re asked to estimate the age at death for an American female who has already lived to at least 97. Conditional on surviving to 97, her remaining life expectancy is limited, so a reasonable estimate is around 99–101. I’ll use 100 as a central estimate. For the uncertainty question, being within 17 years means the true age at death is between 83 and 117; since she is already at least 97, the only way to be outside that range is if she lives past 117. That is extremely uncommon for an American woman who has already reached 97, so I’m highly confident the estimate is within 17 years of the true value."",""Answer"":""100"",""Confidence"":""0.98""}",,92,163,99.66,97,female,17,108.4,1.0
2477,83,0.9,"{""Reasoning"":""A U.S. female who has already lived to age 22 has a conditional remaining life expectancy that is typically around the early 60s total age at death, because she has already passed the high-risk infant/childhood period and the remaining life table for women in the U.S. at that age is still substantial. A reasonable estimate is that she will die around age 83. The question asks how certain I am that the estimate is within 18 years of the true value. An 18-year band around 83 is wide (about 65 to 101), which covers the vast majority of outcomes for a U.S. woman who has reached 22, so confidence is fairly high."",""Answer"":""83"",""Confidence"":""0.9""}",,92,165,80.93,22,female,18,82.15,0.875665
2396,83,0.86,"{""Reasoning"":""We need estimate the conditional expected age at death for an American female who has already lived at least 18 years. A reasonable simple estimate is based on U.S. female life expectancy at age 18, which is roughly in the low 80s. Since the question asks for a single age, I’ll estimate about 83 years old. For being within 17 years of the true value, that means the true age would need to fall roughly between 66 and 100, which is a fairly wide range for a conditional life expectancy estimate, so confidence is moderate-high."",""Answer"":""83"",""Confidence"":""0.86""}",,92,140,80.82,18,female,17,82.63,0.855237
811,78,0.9,"{""Reasoning"":""We want the expected age at death for an American male who has already survived to at least age 40. A reasonable estimate is the remaining life expectancy at age 40 plus 40. For U.S. males, life expectancy at birth is around the late 70s, and conditional life expectancy at age 40 is typically in the low-to-mid 70s total age at death. A rough estimate is about 78 years old at death. The uncertainty requested is whether this estimate is within 12 years of the true value. Since conditional life expectancy tables are fairly stable and the typical error from using a simple estimate like this is well under 12 years, I’d put the probability around 0.9."",""Answer"":""78"",""Confidence"":""0.9""}",,93,169,77.67,40,male,12,80.62,0.673508
3122,84,0.35,"{""Reasoning"":""We need estimate the eventual age at death for an American female who has already lived at least 55 years. A reasonable approach is to use remaining life expectancy conditional on surviving to 55. In the U.S., women at age 55 typically have roughly 28-30 more years of life expectancy, implying a death age around 83-85. Since the prompt says at least 55 years, using 55 as the conditioning age gives a central estimate near 84 years old."",""Answer"":""84"",""Confidence"":""0.35""}",,92,122,83.34,55,female,3,86.86,0.223733
33,77,0.72,"{""Reasoning"":""The question appears to ask for the expected age at death of an American male conditional on having already lived at least 1 year. A reasonable estimate is close to the U.S. male life expectancy at birth, adjusted slightly upward because surviving the first year removes infant mortality risk. A typical estimate for an American male who has reached age 1 is around the high 70s. I will use 77 years old as a simple point estimate. For being within 14 years of the true value, the true value would need to lie roughly between 63 and 91. That seems fairly likely given the variability around life expectancy, but not certain because individual longevity varies and period life tables can differ by cohort and year."",""Answer"":""77"",""Confidence"":""0.72""}",,93,162,75.2,1,male,14,79.92,0.728813
555,76,0.78,"{""Reasoning"":""We want the expected age at death for an American male who has already survived to at least age 27. A reasonable estimate comes from U.S. life tables: once a male reaches 27, his remaining life expectancy is roughly in the high 40s to around 50 more years, depending on the table and year used. That puts expected age at death around 75 to 77. Since the question asks for a single estimate, I’ll use 76 years old. For the uncertainty request, being within 16 years means the true value is between about 60 and 92. That is a fairly wide interval around the estimate, so I’m moderately confident but not highly certain."", ""Answer"": ""76"", ""Confidence"": ""0.78""}",,93,168,76.21,27,male,16,79.12,0.792412
1210,79,0.78,"{""Reasoning"":""For an American male who has already reached age 60, the relevant quantity is his remaining life expectancy at age 60. In the U.S., a male who reaches 60 typically lives into his late 70s or around 80 on average. A reasonable estimate for expected age at death is therefore about 79 years old. The uncertainty is not tiny because individual lifespans vary a lot, but being within 11 years means roughly between 68 and 90, which should capture the true average-based estimate with fairly high probability."",""Answer"":""79"",""Confidence"":""0.78""}",,93,133,81.08,60,male,11,80.94,0.707982
